variable_name,description,datatype,survey_name,survey_version,label,required,value_constraints,Channel,seeAlso,question_id,units,unique,CDE,form_name,section_header,ui,field_note,min,max,branching_logic,Custom Alignment,Matrix Group Name,CDE Reference,Value Set,Dependent Fields,source_file,source_directory,categories,related_group
sars_cov2_units,,,,,Units of SARS-CoV-2 sample concentration,,copies/L wastewater | log10 copies/L wastewater | copies/g wet sludge | log10 copies/g wet sludge | copies/g dry sludge | log10 copies/g dry sludge,,,,,,,,SARSCoV2 Quantification Method,category,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"sar,unit",group82
sars_cov2_units,Units of SARS-CoV-2 sample concentration,category,,,,required,,,,,[none],,,,,,,,,,,,,,None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"sar,unit",group82
sample_concentration_unit,,,,,Unit of the sample concentration,,,,,,,,,,Sample,text,exmaple: copies/ml,,,,,,,,,Spiked_Sample_Data_Element_Template_v000.xlsx [Spiked_Sample_Data_Elements].csv,RADx-rad,"sample concentration,unit",group82
employ,Employment status of participant,radio,,,"We would like to know what you do. Are you working now, looking for work, retired, keeping house, a student, or what?",,"1, Working now | 2, Only temporarily laid off, sick leave or maternity leave | 3, Looking for work, unemployed | 4, Retired | 5, Disabled, permanently or temporarily | 6, Keeping house | 7, Student | 8, Other | 9, Prefer not to answer/Don't know",,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"house,work,employment status,participant,student",group83
current_employment_status,"PX011301|https://www.phenxtoolkit.org/protocols/view/11301|Panel Study of Income Dynamics (PSID), 2007||Added 99, Prefer not to answer",,,,"We would like to know about what you do -- are you working now, looking for work, retired, keeping house, a student, or something else?",,"1, Working now | 2, Only temporarily laid off, sick leave or maternity leave | 3, Looking for work, unemployed | 4, Retired | 5, Disabled, permanently or temporarily | 6, Keeping house | 7, Student | 96, Other (Specify)| 98, Prefer not to answer | 99, Don't know",,,,,,,housing_employment_and_insurance,Employment,radio,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"study,,student,house,protocol,work,psid,income dynamic",group83
child_iep,,,,,Does your child have an Individualized Education Plan (IEP) or 504 plan?,,"0, No | 1, Yes | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,(15+) Please answer the following questions on your beliefs about how the coronavirus is affecting people of your race/ethnicity.,radio,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"child,iep,individualized education plan,plan",group84
children_live_with_you,,select one,Baseline Survey,7,Do any school-aged (K-12 or equivalent) children live with you?,true,Yes;No;Other,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Baseline Survey.csv,RADx-DHT,"child,school",group84
capacity_mgd,,,,,Wastewater treatment plant design capacity,,,,,,million gallons/day,,,,WWTP,float,,0,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,wastewater treatment plant design capacity,group85
capacity_mgd,Wastewater treatment plant design capacity,float,,,,required,,,,,million gallons per day (mgd),,,,,,,,,,,,,[greater than or equal to 0],None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,wastewater treatment plant design capacity,group85
pcr_target_gene_id,,,,,unique identifier for the gene,,,,,,,,,,PCR metadata,text,example: a gene Ensemble ID,,,,,,,,,PCR_Data_Element_Template_v000.xlsx [RADxrad_Data_Element_Template_v].csv,RADx-rad,"unique identifier,gene",group86
family_record_id,,,,,What is the unique identifier for the family to which this individual belongs?,,,,,,,,,tier2_fam,How much do you trust each of these sources to provide correct information about COVID 19?  (Select one response for each row.),text,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"unique identifier,family",group86
external_participant_id,The unique identifier associated with the event,text,,,,,,,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"event,unique identifier",group86
sample_id,,,,,Unique identifier for a spiked (contrived) sample,,,,,,,,,,Sample,text,,,,,,,,,,Spiked_Sample_Data_Element_Template_v000.xlsx [Spiked_Sample_Data_Elements].csv,RADx-rad,"unique,sample",group87
googlefitsamplekey,Unique identifier for this piece of data,string,,,,,,,,,,True,,,,,,,,,,,,,,GoogleFitSamples_datadictionary.csv,RADx-DHT,"datum,unique,piece",group87
capture_aptamer_id,,,,,Unique name or identifier for aptamer,,,,,,,,,,Technology Metadata/Aptamer,text,example: SNAP1,,,,,,RADx-rad DCC,,,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad,"unique,identifi,aptamer",group87
detector_aptamer_id,,,,,Unique name or identifier for aptamer,,,,,,,,,,Technology Metadata/Aptamer,text,example: SNAP1,,,,,,RADx-rad DCC,,,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad,"unique,identifi,aptamer",group87
surveykey,Unique identifier for the specific survey the result is for,string,,,,,,,,,,,,,,,,,,,,,,,,SurveyResults_datadictionary.csv,RADx-DHT,"result,unique,specific survey",group87
hum_frac_mic_unit,,,,,Concentration units of microbial target specified in 'hum_frac_target_mic',,copies/L wastewater | log10 copies/L wastewater | copies/g wet sludge | log10 copies/g wet sludge | copies/g dry sludge | log10 copies/g dry sludge,,,,,,,,SARSCoV2 Quantification Method,category,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"concentration unit,microbial target",group88
other_norm_unit,Concentration units of target spcified in 'other_norm_name',category,,,,not required,,,,,[none],,,,,,,,,,,,,,"If 'other_norm_conc' has a non-empty value, then this must have a non-empty value",NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"concentration unit,target",group88
hum_frac_mic_conc,Concentration of microbial target specified in 'hum_frac_target_mic'; follow the same guidelines outline for 'sars_cov2_avg_conc',float,,,,not required,,,,,[units specified in 'hum_frac_mic_unit'],,,,,,,,,,,,,"[float];
[empty]","If 'hum_frac_mic_unit' has a non-empty value, then this must have a non-empty value",NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"concentration,guideline outline,microbial target,hum_frac_target_mic",group88
hum_frac_chem_unit,,,,,Concentration units of chemical target specified in 'hum_frac_target_chem',,micrograms/L wastewater | log10 micrograms/L wastewater | micrograms/g wet sludge | log10 micrograms/g wet sludge | micrograms/g dry sludge | log10 micrograms/g dry sludge |,,,,,,,,SARSCoV2 Quantification Method,category,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"concentration unit,chemical target",group88
detector_aptamer_koff,,,,,Off rate of aptamer with target,,,,,,,,,,Technology Metadata/Aptamer,float,,,,,,,RADx-rad DCC,,,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad,"target,rate,aptamer",group88
detector_aptamer_kd,,,,,Dissociation constant of aptamer with target,,,,,,nm,,,,Technology Metadata/Aptamer,float,,,,,,,RADx-rad DCC,,,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad,"target,dissociation,aptamer",group88
hum_frac_mic_unit,Concentration units of microbial target specified in 'hum_frac_target_mic',category,,,,not required,,,,,[none],,,,,,,,,,,,,,"If 'hum_frac_mic_conc' has a non-empty value, then this must have a non-empty value",NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"concentration unit,microbial target",group88
other_norm_conc,Concentration of target spcified in 'other_norm_name',float,,,,not required,,,,,[units specified in 'other_norm_conc'],,,,,,,,,,,,,"[float];
[empty]","If 'other_norm_unit' has a non-empty value, then this must have a non-empty value",NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"concentration,target",group88
interfering_substance_concentation_unit,,,,,Concentration unit  used for interfering substance.,,,,,,,,,,Analytical Performance,text,"Examples: mg/ml, %v/v",,,,,,,,,Performance_Metrics_Data_Element_Template_v000.xlsx [RADxrad_Data_Element_Template_v].csv,RADx-rad,"substance,concentration unit",group88
hum_frac_chem_unit,Concentration units of chemical target  specified in 'hum_frac_target_chem',category,,,,not required,,,,,[none],,,,,,,,,,,,,,"If 'hum_frac_chem_conc' has a non-empty value, then this must have a non-empty value",NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"concentration unit,chemical target",group88
other_norm_conc,,,,,Concentration of target spcified in 'other_norm_name',,,,,,,,,,SARSCoV2 Quantification Method,float,[units specified in 'other_norm_conc'],,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"concentration,target",group88
hum_frac_mic_conc,,,,,Concentration of microbial target specified in 'hum_frac_target_mic'; follow the same guidelines outline for 'sars_cov2_avg_conc',,,,,,,,,,SARSCoV2 Quantification Method,float,[units specified in 'hum_frac_mic_unit'],,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"concentration,guideline outline,microbial target,hum_frac_target_mic",group88
capture_aptamer_kon,,,,,On rate of aptamer with target,,,,,,,,,,Technology Metadata/Aptamer,float,,,,,,,RADx-rad DCC,,,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad,"target,rate,aptamer",group88
capture_aptamer_koff,,,,,Off rate of aptamer with target,,,,,,,,,,Technology Metadata/Aptamer,float,,,,,,,RADx-rad DCC,,,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad,"target,rate,aptamer",group88
hum_frac_chem_conc,Concentration of chemical target specified in 'hum_frac_target_chem',float,,,,not required,,,,,[units specified in 'hum_frac_chem_unit'],,,,,,,,,,,,,"[float];
[empty]","If 'hum_frac_chem_unit' has a non-empty value, then this must have a non-empty value",NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"concentration,chemical target",group88
cross_reactivity_organism_concentation,,,,,Concentration of cross-reacting organism.,,,,,,,,,,Analytical Performance,float,,,,,,,,,,Performance_Metrics_Data_Element_Template_v000.xlsx [RADxrad_Data_Element_Template_v].csv,RADx-rad,"organism,concentration",group88
hum_frac_chem_conc,,,,,Concentration of chemical target specified in 'hum_frac_target_chem',,,,,,,,,,SARSCoV2 Quantification Method,float,[units specified in 'hum_frac_chem_unit'],,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"concentration,chemical target",group88
interfering_substance_concentration,,,,,Concentration of the interfering substance.,,,,,,,,,,Analytical Performance,list,Example: 1.5,,,,,,,,,Performance_Metrics_Data_Element_Template_v000.xlsx [RADxrad_Data_Element_Template_v].csv,RADx-rad,"substance,concentration",group88
detector_aptamer_kon,,,,,On rate of aptamer with target,,,,,,,,,,Technology Metadata/Aptamer,float,,,,,,,RADx-rad DCC,,,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad,"target,rate,aptamer",group88
other_norm_unit,,,,,Concentration units of target spcified in 'other_norm_name',,copies/L wastewater | log10 copies/L wastewater | copies/g wet sludge | log10 copies/g wet sludge | copies/g dry sludge | log10 copies/g dry sludge | micrograms/L wastewater | log10 micrograms/L wastewater | micrograms/g wet sludge | log10 micrograms/g wet sludge | micrograms/g dry sludge | log10 micrograms/g dry sludge,,,,,,,,SARSCoV2 Quantification Method,category,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"concentration unit,target",group88
capture_aptamer_kd,,,,,Dissociation constant of aptamer with target,,,,,,nm,,,,Technology Metadata/Aptamer,float,,,,,,,RADx-rad DCC,,,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad,"target,dissociation,aptamer",group88
concentration_method,Method used to concentrate the sample prior to analysis of the concentrate,category,,,,required,,,,,[none],,,,,,,,,,,,,,None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"method,sample,concentrate,analysis",group89
concentration_method,,,,,Method used to concentrate the sample prior to analysis of the concentrate,,membrane filtration with addition of mgcl2 | membrane filtration with sample acidification | membrane filtration with acidification and mgcl2 | membrane filtration with no amendment | peg precipitation | ultracentrifugation | skimmed milk flocculation | beef extract flocculation | promega wastewater large volume tna capture kit | centricon ultrafiltration | amicon ultrafiltration | hollow fiber dead end ultrafiltration | none,,,,,,,,Processing Method,category,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"method,sample,concentrate,analysis",group89
extraction_method,,,,,Method used for nucleic acid extraction from the sample,,qiagen allprep powerviral dna/rna kit | qiagen allprep powerfecal dna/rna kit | qiange allprep dna/rna kit | qiagen rneasy powermicrobiome kit | qiagen powerwater kit | qiagen rneasy kit | promega ht tna kit | promega automated tna kit | promega manual tna kit | promega wastewater large volume tna capture kit | nuclisens automated magnetic bead extraction kit | nuclisens manual magnetic bead extraction kit | phenol chloroform,,,,,,,,Processing Method,category,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"method,sample,nucleic acid extraction",group90
extraction_method,Method used for nucleic acid extraction from the sample,category,,,,required,,,,,[none],,,,,,,,,,,,,,None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"method,sample,nucleic acid extraction",group90
cause_mortality_v2_7bb62a,"clinical_event_2 - if death reported, cause of death?",text,,,Cause of death,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"death,clinical_event_2,cause",group91
cause_mortality_v2_7bb62a_v2,"clinical_event_3 - if death reported, cause of death?",text,,,Cause of death,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"death,cause,clinical_event_3",group91
cause_mortality_v5,"clinical_event_5 - if death reported, cause of death?",text,,,Cause of death,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"death,clinical_event_5,cause",group91
loc_death_v2_106a05,"clinical_event_2 - if death reported, location of death?",text,,,Location of death,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"death,clinical_event_2,location",group91
loc_death_v2_106a05_v2,"clinical_event_3 - if death reported, location of death?",text,,,Location of death,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"death,location,clinical_event_3",group91
loc_death,"clinical_event_1 - if death reported, location of death?",text,,,Location of death,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"death,location",group91
loc_death_v5,"clinical_event_5 - if death reported, location of death?",text,,,Location of death,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"death,location,clinical_event_5",group91
rcas_death,,,,,(8-18)  I think about death,,"1, Never |2, Sometimes |3, Often| 4, Always | 99, Prefer not to answer",,,,,,,tier2_ped,RCADS Anxiety and Depression Scale,radio,,,,,,rcas,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,death,group91
cause_mortality,"clinical_event_1 - if death reported, cause of death?",text,,,Cause of death,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"death,cause",group91
loc_death_v4,"clinical_event_4 - if death reported, location of death?",text,,,Location of death,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"death,location",group91
cause_mortality_v4,"clinical_event_4 - if death reported, cause of death?",text,,,Cause of death,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"death,cause",group91
patient_death_covid,,,,,Death due to COVID/MIS-C?,,"1, Yes | 0, No | 97, N/A or not reported| 98, Don't know  | 99, Prefer not to answer",,,,,,,tier2_ped,Outcomes,radio,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"covid,death,mis",group91
copd,,select one,Your Medical Conditions,4,"COPD (emphysema, chronic bronchitis, obstructive pulmonary disease)?",true,Yes;No;Don't know,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Your Medical Conditions.csv,RADx-DHT,"chronic bronchitis,copd,obstructive pulmonary disease,emphysema",group92
have_you_been_diagnosed_by_a_healthcare_provider_with_any_of_the_following_health_conditions_at_any_point_in_your_life__chronic_obstructive_pulmonary_disease_copd,Have you been diagnosed by a healthcare provider with any of the following health conditions at any point in your life? Please select all that apply. | Chronic obstructive pulmonary disease (COPD),text,,,,,"[""""chronic_obstructive_pulmonary_disease_copd""""]",,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"healthcare provider,health condition,copd,life,chronic obstructive pulmonary disease",group92
cc_copd_2,JHU C4WARD|https://www.phenxtoolkit.org/toolkit_content/PDF/JHU_C4WARD_Health.pdf|C3PNO from JHU Community Survey,,,,Chronic obstructive pulmonary disease (COPD),,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,medical_history,Conditions,radio,,,,,RH,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"jhu community survey,copd,toolkit_content,pdf,chronic obstructive pulmonary disease",group92
cc_othermh_2,JHU C4WARD|https://www.phenxtoolkit.org/toolkit_content/PDF/JHU_C4WARD_Health.pdf|C3PNO from JHU Community Survey,,,,Other mental health disorder,,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,medical_history,Conditions,radio,,,,,RH,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"jhu community survey,toolkit_content,mental health disorder,pdf",group93
mentalhealth,Do you currently have any of the following  conditions? - Other mental health disorder,radio,,,Other mental health disorder,,"1, Yes | 2, No",,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"mental health disorder,condition",group93
heart_failure,,,,,Heart failure,,"0, No| 1, Yes| 99, Prefer not to answer",,,,,,,tier2_ped,Significant underlying medical conditions at the time of COVID-19 testing or diagnosis:,radio,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,heart failure,group94
chf,,select one,Your Medical Conditions,4,"Congestive Heart failure (CHF, Heart Failure)?",true,Yes;No;Don't know,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Your Medical Conditions.csv,RADx-DHT,"heart failure,congestive heart failure,chf",group94
sars_cov2_cl_95_lo,,,,,"Lower bound of 95% confidence interval of SARS-CoV-2 in wastewater sample, or best estimate that is consistently available. Follow the same hierarchy as described for standard error. (Note: 'cl' stands for confidence limit)",,,,,,,,,,SARSCoV2 Quantification Method,float,"[any float other than -1];
-1 (if cannot be calculated, such as when no amplification observed);
[empty][units specified in 'sars_cov2_units']",,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"confidence limit,standard error,sar,confidence interval,wastewater sample",group95
sars_cov2_cl_95_up,"Upper bound of 95% confidence interval of SARS-CoV-2 in wastewater sample, or best estimate that is consistently available. Follow the same hierarchy as described for standard error. (Note: 'cl' stands for confidence limit)",float,,,,required,,,,,[units specified in 'sars_cov2_units'],,,,,,,,,,,,,"[any float other than -1];
-1 (if cannot be calculated, such as when no amplification observed);
[empty]",Either 'sars_cov2_std_error' or ('sars_cov2_cl_95_lo' and 'sars_cov2_cl_95_up') must have a non-empty value,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"confidence limit,standard error,sar,confidence interval,wastewater sample",group95
sars_cov2_cl_95_lo,"Lower bound of 95% confidence interval of SARS-CoV-2 in wastewater sample, or best estimate that is consistently available. Follow the same hierarchy as described for standard error. (Note: 'cl' stands for confidence limit)",float,,,,required,,,,,[units specified in 'sars_cov2_units'],,,,,,,,,,,,,"[any float other than -1];
-1 (if cannot be calculated, such as when no amplification observed);
[empty]",Either 'sars_cov2_std_error' or ('sars_cov2_cl_95_lo' and 'sars_cov2_cl_95_up') must have a non-empty value,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"confidence limit,standard error,sar,confidence interval,wastewater sample",group95
sars_cov2_cl_95_up,,,,,"Upper bound of 95% confidence interval of SARS-CoV-2 in wastewater sample, or best estimate that is consistently available. Follow the same hierarchy as described for standard error. (Note: 'cl' stands for confidence limit)",,,,,,,,,,SARSCoV2 Quantification Method,float,"[any float other than -1];
-1 (if cannot be calculated, such as when no amplification observed);
[empty][units specified in 'sars_cov2_units']",,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"confidence limit,standard error,sar,confidence interval,wastewater sample",group95
rec_eff_percent,,,,,"Percent of spiked recovery control, specified in 'rec_eff_target_name', that was recovered",,,,,,percent,,,,SARSCoV2 Quantification Method,float,"[float, greater than or equal to 0];
-1 (if not tested)",,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"spiked recovery control,percent,rec_eff_target_name",group96
rec_eff_percent,"Percent of spiked recovery control, specified in 'rec_eff_target_name', that was recovered",float,,,,required,,,,,percent,,,,,,,,,,,,,"[greater than or equal to 0];
-1 (if not tested)",None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"spiked recovery control,percent,rec_eff_target_name",group96
pasteurized,,,,,Was the sample pasteurized?,,Yes | No,,,,,,,,Processing Method,category,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,sample,group97
pasteurized,Was the sample pasteurized?,category,,,,not required,,,,,[none],,,,,,,,,,,,,,None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,sample,group97
sample_matrix,,,,,Wastewater matrix from which the sample was collected,,,,,,,,,,Collection Method,category,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"sample,wastewater matrix",group98
sample_matrix,Wastewater matrix from which the sample was collected,category,,,,required,,,,,[none],,,,,,,,,,,,,,None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"sample,wastewater matrix",group98
solids_separation,,,,,"Process used to separate solid and liquid phases of the sample, either prior to or in the absence of the concentration method specified in 'concentration_method'",,filtration | centrifugation | none,,,,,,,,Processing Method,category,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"liquid phase,concentration_method,sample,process,concentration method",group99
solids_separation,"Process used to separate solid and liquid phases of the sample, either prior to or in the absence of the concentration method specified in 'concentration_method'",category,,,,not required,,,,,[none],,,,,,,,,,,,,,None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"liquid phase,concentration_method,sample,process,concentration method",group99
tot_conc_vol,Total volume of sample concentrated (if concentrated); this total volume is not necessarily assayed and is not necessarily equal to the value specified in 'equiv_sewage_amt',float,,,,not required,,,,,ml,,,,,,,,,,,,,"[greater than or equal to 0];
[empty]",None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"value,sample,total volume,equiv_sewage_amt",group100
tot_conc_vol,,,,,Total volume of sample concentrated (if concentrated); this total volume is not necessarily assayed and is not necessarily equal to the value specified in 'equiv_sewage_amt',,,,,,ml,,,,Processing Method,float,"[float, greater than or equal to 0, unit: mL];
[empty]",0,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"value,sample,total volume,equiv_sewage_amt",group100
complications__chest_infection__onset,,string,,,"Approximately when did the chest infection (pneumonia, acute lung injury) first occur?__Date",,[],,,0.0,,,,,,,,,,,,,,,,data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,"pneumonia,chest infection,acute lung injury",group101
comp_pnemonia,,,,,Pneumonia,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,Did the patient develop any of the following complications/conditions since the diagnosis of COVID (organized by organ system)?,radio,,,,,,covid_complications,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,pneumonia,group101
concentration,,select one,Mood Survey,2,"Trouble concentrating on things, such as reading the newspaper or watching television.",true,Not at all;Several days;More than half the days;Nearly every day,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Mood Survey.csv,RADx-DHT,"thing,newspaper,television,trouble",group102
trust_news_2, CEAL,,,,"News on the radio, TV, online, or in newspapers",,"0,Not at all|1, A little | 2, Somewhat | 3, A great deal|4,Don't know| 99, Prefer not to answer",,,,,,,tier2_trust,How much do you trust each of these sources to provide correct information about COVID 19?  (Select one response for each row.),radio,,,,,,trusted_source_list,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"radio,online,newspaper,tv",group102
sleep,,select one,Mood Survey,2,"Trouble falling or staying asleep, or sleeping too much.",true,Not at all;Several days;More than half the days;Nearly every day,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Mood Survey.csv,RADx-DHT,trouble,group103
cross_sleep,,,,,"Had problems sleeping-that is, trouble falling asleep, staying asleep, or waking up too early? /(11-17) Been bothered by not being able to fall asleep or stay asleep, or by waking  up too early?",,"0, None- Not at all | 1, Slight - Rare- less than a day or two | 2, Mild- several days | 3, Moderate- More than half the days | 4, Severe- Nearly every day | 99, Prefer not to answer",,,,,,,tier2_ped,"During the past TWO (2) WEEKS, how much (or how often) has your child.../ (11-17) During the past TWO (2) WEEKS, how much (or how often) have you...",radio,,,,,,cross_cut_symptom,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"problem,trouble",group103
rcas_sleeping,,,,,My child has trouble sleeping /(8-18) I have trouble sleeping,,"1, Never |2, Sometimes |3, Often| 4, Always | 99, Prefer not to answer",,,,,,,tier2_ped,RCADS Anxiety and Depression Scale,radio,,,,,,rcas,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"child,trouble",group103
sars_cov2_avg_conc,,,,,"Concentration of SARS-CoV-2 back-calculated to unconcentrated sample basis; enter ""0"" if no amplification occurred, using the definition of amplification described in 'ntc_amplify'; otherwise, enter the estimated concentration; do not adjust for matrix recovery efficiency",,,,,,,,,,SARSCoV2 Quantification Method,float,"[any float other than 0];
0 (if no amplification observed) [units specified in 'sars_cov2_units']",,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"sample basis,sar,amplification,concentration,matrix recovery efficiency",group104
sars_cov2_avg_conc,"Concentration of SARS-CoV-2 back-calculated to unconcentrated sample basis; enter ""0"" if no amplification occurred, using the definition of amplification described in 'ntc_amplify'; otherwise, enter the estimated concentration; do not adjust for matrix recovery efficiency",float,,,,required,,,,,[units specified in 'sars_cov2_units'],,,,,,,,,,,,,"[any float other than 0];
0 (if no amplification observed)",None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"sample basis,sar,amplification,concentration,matrix recovery efficiency",group104
