Digest (variable_name|source_file|source_directory),variable_name,description,datatype,survey_name,survey_version,label,required,value_constraints,Channel,seeAlso,question_id,units,unique,CDE,form_name,section_header,ui,field_note,pattern,min,max,branching_logic,Custom Alignment,Matrix Group Name,CDE Reference,Value Set,Dependent Fields,source_file,source_directory,categories,related_group
d12ae0964aab982131301a57bb8c5db51dfc8e02eaa84250107f1d70b5403447b9639579c41c76a2ad1d4f0bbcc99a6db2469c6497a7d8c81b5d4a52c4e2c6b3,county_names,"Names of all counties served by this sampling site (i.e., served by this wastewater treatment plant or, if 'sample_location' is ""upstream"", then by this upstream location); if there are cities/jurisdictions served that are not within a county (e.g., independent cities), list those in 'other_jurisdiction'",list (comma-separated strings),,,,required,,,,,[none],,,,,,,,,,,,,,"[string];
[empty]",Either 'county_names' or 'other_jurisdiction' must have a non-empty value,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"county,sample site,other_jurisdiction,sample_location,jurisdiction",group74
ee4ec1f86eaa41efe8e523f99934d04975de36c2d6a7035d0016443cf335da0cefd80c09fcaed07103919884d4cd75b231de5710ec31d1c54f40353642fcfe50,sample_location,,,,,"Sample collection location in the wastewater system, whether at a wastewater treatment plant (or other community level treatment infrastructure such as community-scale septic) or upstream in the wastewater system",,"wwtp, A sampling location at a wastewater treatment plant or other community-scale treatment infrastructure specified in 'wwtp_name' | upstream, A sampling location other than ""wwtp""",,,,,,,,Collection Site,category,"If 'sample_location' is ""upstream"", specify in 'sample_location_specify'",,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"scale septic,wastewater system,community level treatment infrastructure,sample collection location,wastewater treatment plant",group74
6787975dbaf4479bb8a26572d0b35c65dd8ece215f493c49270092f6b857dd2e89b8a68dd1ad4cb8d79446df8695fbdb02969d62d659ebd3ca431c8dd1e2259d,other_jurisdiction,"Some geographic locations are not contained within a county or counties (e.g., independent cities). Use this field to specify names of jurisdictions that are not within a county that are served by this sampling site (i.e., served by this wastewater treatment plant or, if 'sample_location' is ""upstream"", then by this upstream location); list counties served in 'county_names'",list (comma-separated strings),,,,required,,,,,[none],,,,,,,,,,,,,,"[string];
[empty]",Either 'county_names' or 'other_jurisdiction' must have a non-empty value,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"county,county_name,list county,geographic location,sample_location",group74
26478b79ebd4e27e5addb8ca73e75751e3c8c6cd8e86e0144dacbe14fe3bb7c16456f22a6c64db142d4b5ebd49e48b43e21236fab0e001944a8fb90b6c654c7e,sample_location_specify,"If 'sample_location' is ""upstream"", specify the collection location in the wastewater system; an arbitrary name may be used if you do not wish to disclose the real name.",string,,,,required,,,,,[none],,,,,,,,,,,,,,"[string, length less than or equal to 40 characters];
[empty]","If sample_location is ""upstream"", then this must have a non-empty value",NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"arbitrary,collection location,wastewater system,sample_location,real",group74
2f86e07e2137bb74a50323eb0aa6c063f477491991ac723b2e200351cb18554b8ee841a475131cb4bc139d0ba6df5504cbfcc6c231ecb7e175cc7bed8f026b34,self_reported_weight_kgs,PX021502|https://www.phenxtoolkit.org/protocols/view/21502?origin=search||2007-2008 National Health and Nutrition Examination Survey (NHANES) Anthropometry Procedures Manual,,,,"How much do you weigh without clothes or shoes? 

If you are currently pregnant, how much did you weigh before your pregnancy?",,,,,,,,,health_status,Weight,text,,number,0,635,"[self_reported_weight_units_2] = ""1""",,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"clothe,protocol,national health,pregnancy,shoe,anthropometry procedure manual,nutrition examination survey,nhane",group75
5085eeec077144dbb7815ebd9b1ee3e1a920ba922f98f57482602abddc3f7dea090f9170a8cbad1fd40b6f94cfa6bb08ec24b9591890ed9873213319fbc121bc,self_reported_weight_lbs,PX021502|https://www.phenxtoolkit.org/protocols/view/21502?origin=search||2007-2008 National Health and Nutrition Examination Survey (NHANES) Anthropometry Procedures Manual,,,,"How much do you weigh without clothes or shoes? 

If you are currently pregnant, how much did you weigh before your pregnancy?",,,,,,,,,health_status,Weight,text,,number,0,1400,"[self_reported_weight_units_2] = ""2""",,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"clothe,protocol,national health,pregnancy,shoe,anthropometry procedure manual,nutrition examination survey,nhane",group75
f55bd326a25411144bc05f13adb71d374b4e79b6d4c8778e94b18249012ca5a029f1c959b378f0ba340a9c9d05fc5fdb54728c742fce2381614f173b377fa69c,how_much_did_you_weigh_without_clothes_or_shoes_before_your_pregnancy_lbs,<em>How much did you weigh without clothes or shoes before your pregnancy (lbs)?</em>,text,,,,, ,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"shoe,pregnancy,clothe",group75
dc91e49d682e9aec668aad505874948164a5b6db86a7b0a070019ce9203354a0da7256c8b71dd71879c8c7c28ed8f6046ab9b11edea36c4af9da5463f0728b45,how_much_do_you_weigh_without_clothes_or_shoes_lbs,How much do you weigh without clothes or shoes (lbs)?,text,,,,, ,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"shoe,clothe,lbs",group75
c273bfcdb43f1604675905f062069b763a969ee455cbc5e14a17f273c1a09c4edee436770362f8c116815d444a78e6f68dd64cc382993974ad0ad955c31ca73a,quality_flag,,,,,Does this observation have quality control issues?,,Yes | No,,,,,,,,SARSCoV2 Quantification Method,category,,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"quality control issue,observation",group76
bc99c92aa5cc273124cad2544e504b60873360f317198c68d826f2ffd034e6530157c51ec157dffebcba7363c76e8409fb43f6e71dffbed27b0d8075d73680a1,quality_flag,Does this observation have quality control issues? ,category,,,,not required,,,,,,,,,,,,,,,,,,,,None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"quality control issue,observation",group76
4b5eef6c056bf8f7b1a005052e901f207220313c8c7c9edebfdef87d5cc564b42f35cc18a02667bb51a7674f523127a9c6f21c513e19ae25b80bd73cc8046bf4,composite_freq,,,,,"Frequency of sub-sample collection (for composite samples only): for flow-weighted, the number of sub-samples collected per million gallons of flow; for time-weighted, the number of sub-samples per hour. Flow-weighted example: a value of 5 would indicate 5 sub-samples per million gallons, or 1 sub-sample per 200,000 gallons",,,,,,,,,,Collection Method,float,If flow-weighted composite: number per million gallons; if time-weighted or manual composite: number per hour,,0,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"gallon,composite sample,frequency,hour,flow",group77
12cf6f48b9459b91134e8f3bddb2051d0b2cf3c926aa7b8d03bf28c0d88072d17d4fc5bd138ff3022700522c2892da3505cf9a94e96b3a7f7ffae71fcdc4e1ad,flow_rate,,,,,"Wastewater volumetric flow rate at the sample collection location over the 24-hr period during which the sample was collected. If only an instantaneous flow measurement is available, it may be reported in units of million gallons per day.",,,,,,million gallons/day,,,,Sample,float,,,0,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"wastewater volumetric flow rate,sample,gallon,sample collection location,instantaneous flow measurement",group77
565417341091571f63df1ffcf2e8e59b49bdba22f7158e1e7c4a89f6f7b62cccfd7a2870296547ca0fb48b24c48970dcba92f25125089e3cde6f76902ffc21d2,composite_freq,"Frequency of sub-sample collection (for composite samples only): for flow-weighted, the number of sub-samples collected per million gallons of flow; for time-weighted, the number of sub-samples per hour. Flow-weighted example: a value of 5 would indicate 5 sub-samples per million gallons, or 1 sub-sample per 200,000 gallons",float,,,,not required,,,,,if flow-weighted composite: number per million gallons; if time-weighted or manual composite: number per hour,,,,,,,,,,,,,,"[greater than or equal to 0];
[empty]",None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"gallon,composite sample,frequency,hour,flow",group77
828082d826eb6121b31a1867d03c605fd94605d9c141426f0a0ccef342e5343d7ec57362241942e00b6058fb8c3cef109fb93094e25388e61312b8899f08299e,flow_rate,"Wastewater volumetric flow rate at the sample collection location over the 24-hr period during which the sample was collected. If only an instantaneous flow measurement is available, it may be reported in units of million gallons per day.",float,,,,required,,,,,million gallons per day (mgd),,,,,,,,,,,,,,"[greater than or equal to 0];
[empty]","If 'sample_matrix' is liquid sampled from flowing source [""raw wastewater"", ""post grit removal"", ""primary effluent"", ""secondary effluent""], then this must have a non-empty value (i.e., sludge samples are permitted empty values for this field); similarly, if 'sars_cov2_units' is on a per volume wastewater basis (e.g., copies/l wastewater), then this must have a non-empty value",NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"wastewater volumetric flow rate,sample,gallon,sample collection location,instantaneous flow measurement",group77
3e6b159489c1e882ee9ab5c1e10129a2cf8c9a388e47227bf65e1aaa6ef94e0f61fae9c1449b22a3854e8b602e61f845924770d5da54dd09210f9509d37670d1,abnormal_ph,,,,,pH,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,Any labs repeated during admission that were more abnormal than initial values?,radio,,,,,[lab_tests_performed]='1',,lab_tests_abnormal,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,ph,group78
cea3ebb685d66dc4ee70a7e4acf245bff4add24f2e85232673dcbf67558faba91b612080c8f90b02802625e4006305b582ec30eb79fb13057a909d5e4c23d6dc,ph,,,,,"pH of wastewater sample (if sludge, pH of influent at time of collection)",,,,,,,,,,Sample,float,,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"sludge,collection,wastewater sample,ph,influent",group78
8aa42463e52be791b95b3e4a2b371e53564fe9604d03e2fd6df187404732f8e9fea960f245515f6475998e953eb735590b87b881d6e7009b704ead877796793e,conductivity,"Specific conductivity of wastewater sample (if sludge, conductivity of influent at time of collection)",float,,,,not required,,,,,microsiemens/cm,,,,,,,,,,,,,,"[greater than or equal to 0];
[empty]",None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"sludge,specific conductivity,wastewater sample,conductivity,influent",group78
f33c690ddd1d6775a59d923a39a04426a70a3e239d68ef35273930f49b2c57fc4a55e7af41cd5d3cc0e07172099827cb71a12f5db29c936b8f9774e4b3fef5fa,ph,"pH of wastewater sample (if sludge, pH of influent at time of collection)",float,,,,not required,,,,,ph units,,,,,,,,,,,,,,"[float];
[empty]",None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"sludge,collection,wastewater sample,ph,influent",group78
29211fe1cc90a2721eb483991d8df3e06a0798208fe9d0f7a5faf0f923312f45e7066d2305585a3530da487719c43086cc0f85f2358c57ee8ab11305aced7975,lab_ph,,,,,pH,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,"If lab tests were performed, which?",radio,,,,,[lab_tests_performed]='1',,lab_tests_detail,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,ph,group78
9db1a7e59bc6519a9038ae5d6fac8e0547e3cc3afacff3d8e165ffe74cf43fca0f41bca56c1539736ae8682d34eaaf5c6ad48f92ff55ce19aec802f51a471475,conductivity,,,,,"Specific conductivity of wastewater sample (if sludge, conductivity of influent at time of collection)",,,,,,microsiemens/cm,,,,Sample,float,,,0,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"sludge,specific conductivity,wastewater sample,conductivity,influent",group78
9d6a74283c1ab02ed4fabfc45b3dfc9b499c2dea292fbb0193e169dd3fc67d794abdea087e62a099433702ad957c5793b54caee7043c35b961448ea168252150,acute_skinrash_pe,,,,,Skin rash,,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_ped,Which of the following acute symptoms were confirmed by physical exam?,radio,,,,,[acute_skinrash] ='1' OR  [acute_skinrash] ='0',,acute_pe,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,skin rash,group79
0c94dc0c853a5249d70e99b0f77a4ea74866fb48c153318e9f902a81b17702fd43adc1636301f047dd3c82de155c7504869e43ca5c0176326e720abb3ce1dcad,acute_skinrash,,,,,Skin rash,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,"Symptoms/Physical Findings

Which of the following acute COVID/MIS-C symptoms were experienced at any time point during current illness? ",radio,,,,,,,acute_symp,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,skin rash,group79
f50f225aa340cfc589cde31ada0ac7fd2b88611988984bea151b70df6151d61a74c357836141831bbefd548afea7d1f1ebccc6614be4611b6ff680b1a8277638,skin_rash,,,,,Skin rash,,"1, Yes | 0, No",,,,,,,,Symptoms,radio,,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,skin rash,group79
a2fa39d84e6bc48468ae55f19de91e89d49abb3a775c4481784a3873877948ed92d3ccc7156a03ecd9d2206f54e0dc815186e4a4d1fa1bb2c021e213b403d99d,lab_id,,,,,"An ID assigned to a testing lab. It must be unique across labs used for this NWSS reporting jurisdiction's testing. If the same lab is used across multiple NWSS reporting jurisdictions, each NWSS reporting jurisdiction may assign that lab a different lab ID.",,,,,,,,,,Sample,text,"jurisdiction id (a string 20 characters or less, containing only numbers, English alphabetic characters, underscores, and hyphens; white space is not allowed)",,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"multiple nwss reporting jurisdiction,lab,different lab d,testing lab",group80
b5d218c532ea988882ae4f86400ba2352720f77db8732c63ed870fdc0be4c2e2377432829d1a0332c595247b6d5c667dd93fc06944d88d0b92e176d3ee9a55b3,lab_id,"An ID assigned to a testing lab. It must be unique across labs used for this NWSS reporting jurisdiction's testing. If the same lab is used across multiple NWSS reporting jurisdictions, each NWSS reporting jurisdiction may assign that lab a different lab ID. Note: including PII in this field is discouraged.","jurisdiction id (a string 20 characters or less, containing only numbers, english alphabetic characters, underscores, and hyphens; white space is not allowed; not case sensitive)",,,,required,,,,,[none],,,,,,,,,,,,,,[lab id],None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"lab,different lab d,pii,testing lab,multiple nwss reporting jurisdiction",group80
0bbc0c4a508888634ce0c3aee4af8594030af54f393cf8527dea828ecba69148b2d4e0c6410f496eea492d35a0207935b2ab4ed7859d3fd0adbf44145cf262f3,sample_type,"Type of sample collected, whether grab or composite. If composite, also provide the duration of sampling and type of composite, as listed in the Value Set (e.g., ""24-hr flow-weighted composite""). A grab sample is defined as an individual sample collected without compositing or adding other samples, regardless of whether the sample matrix is liquid wastewater or sludge.",category,,,,required,,,,,[none],,,,,,,,,,,,,,,None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"individual sample,grab sample,sample,sample matrix",group81
1dd91488c067ca79b6ef0f8c273f663cb4c5767625ec4c7543ac31c89bab098e3c765f53d09dd68fd7c0331023e91e3af393aeda416a118e0dbf4bdf1c94f006,pretreatment,"Was the sample treated with any chemicals prior to reaching the lab? These could include chemicals, such as stabilizers, added to the sample or chemicals, such as chlorine, added to the wastewater treatment train upstream of the sample collection point. Pasteurization should be specified in the 'pasteurized' field.",category,,,,not required,,,,,[none],,,,,,,,,,,,,,,"if 'pretreatment' is ""yes"", then specify in 'pretreatment_specify'",NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"lab,sample,pasteurization,chemical,wastewater treatment train upstream",group81
d8251ea4cfc96729fa19f55fc0751aaea3726b33ddebddbc6a77296974ed2580ce113a29c1c892bdc4d3b41a695e91917c286af352c757641939ff9a2fcca905,pretreatment,,,,,"Was the sample treated with any chemicals prior to reaching the lab (for example, addition of stabilizers)?",,Yes | No,,,,,,,,Collection Method,category,,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"lab,stabilizer,sample,addition,chemical",group81
df2e9c6f6bd42e1e97c5e0e9a3307739383e509c87165c29e5f178b0b971afa834e07eb10412a03dff968fbabbc848422e6b945ee9b1a66dbcc8bb5d527bc34a,sample_type,,,,,"Type of sample collected, whether grab or composite. If composite, also provide the duration of sampling and type of composite, as listed in the Value Set (e.g., ""24-hr flow-weighted composite""). A grab sample is defined as an individual sample collected without compositing or adding other samples, regardless of whether the sample matrix is liquid wastewater or sludge.",,24-hr flow-weighted composite | 12-hr flow-weighted composite | 8-hr flow-weighted composite | 6-hr flow-weighted composite | 3-hr flow-weighted composite | 24-hr time-weighted composite | 12-hr time-weighted composite | 8-hr time-weighted composite | 6-hr time-weighted composite | 3-hr time-weighted composite | 24-hr manual composite | 12-hr manual composite | 8-hr manual composite | 6-hr manual composite | 3-hr manual composite | grab,,,,,,,,Collection Method,category,,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"individual sample,grab sample,sample,sample matrix",group81
edcb491e126ee2f0230b239137b39340fe552162552d34fb2a8902288334e8e61e97833edb148f407f8f8441bf9126ed5b57395c4ec92a32d5045c420e355a1a,alc_subs,Do you currently have any of the following  conditions? -Alcohol or substance use disorder,radio,,,Alcohol or substance use disorder,,"1, Yes | 2, No",,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"condition,substance use disorder",group82
cae4fc643a010d20be4f4069fd9fb6ee7ddc6e885f1df4a8c5c99c44a1247e6febb7120427380dd6cf87c2f649f2d84f208ded8a15437fe55a1eb1cfa5e041c6,cc_asud_2,JHU C4WARD|https://www.phenxtoolkit.org/toolkit_content/PDF/JHU_C4WARD_Health.pdf|C3PNO from JHU Community Survey,,,,Alcohol or substance use disorder,,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,medical_history,Conditions,radio,,,,,,RH,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"toolkit_content,pdf,substance use disorder",group82
9c9914fc5eb619ce10fc2f599332b3d138721b2b627bef135997a0c1f580adf871422738ed0ca948934a2a07d9e1c8d70722933fab60393adb7eea8f11c3f8b3,sample_concentration_unit,,,,,Unit of the sample concentration,,,,,,,,,,Sample,text,exmaple: copies/ml,,,,,,,,,,Spiked_Sample_Data_Element_Template_v000.xlsx [Spiked_Sample_Data_Elements].csv,RADx-rad,"sample concentration,unit",group83
871280f17edd689396a75fcf512da54514cf53f939cbf99fe949984fbb134a90813d28e30c8c7c29a75ec2adec9edea8e69edb14bb77b0f66eebf6780ff7b9c4,sars_cov2_units,,,,,Units of SARS-CoV-2 sample concentration,,copies/L wastewater | log10 copies/L wastewater | copies/g wet sludge | log10 copies/g wet sludge | copies/g dry sludge | log10 copies/g dry sludge,,,,,,,,SARSCoV2 Quantification Method,category,,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"sar,unit",group83
63ec182b3e05a9b18259637481d33d06629c5e821c28e03cefd9d1a5adab7dd1999674916199cf33e6c06ef9b8a87c5cbb730c65c91a8d501ffef150f6c4fcb6,antigen_concentration_unit,,,,,Unit of protein concentration,,mM | uM| nM | pM | fM,,,,,,,,Sample/Antigen,text,example: nM,,,,,,,,,,Spiked_Sample_Data_Element_Template_v000.xlsx [Spiked_Sample_Data_Elements].csv,RADx-rad,"protein concentration,unit",group83
c2fa02faac3ba78b4e44b0bf5c1364031f525ebd5333a7818f5160f668aba450adcfcd6a7147bfa5aee5ebcd9c4f0af49720e41ac2ad24d22a4e3f16483eb239,sars_cov2_units,Units of SARS-CoV-2 sample concentration,category,,,,required,,,,,[none],,,,,,,,,,,,,,,None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"sar,unit",group83
23082610e04c624175d0e46868718d782f8c1e35427724d4e1a4ca0bec425b4ced5d61013db6de6641c3bdce8bee9c2a42100e10e089af6290fcda5bab88d63d,employ,Employment status of participant,radio,,,"We would like to know what you do. Are you working now, looking for work, retired, keeping house, a student, or what?",,"1, Working now | 2, Only temporarily laid off, sick leave or maternity leave | 3, Looking for work, unemployed | 4, Retired | 5, Disabled, permanently or temporarily | 6, Keeping house | 7, Student | 8, Other | 9, Prefer not to answer/Don't know",,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"work,student,employment status,house,participant",group84
4a589cd5944711007be6c23cde51f60fbd439cc23477a46daa671ff20d4a078d819224d72b4425b2827ea812e3471336e9c86e8123b7565e441f4f1eaba258d1,current_employment_status,"PX011301|https://www.phenxtoolkit.org/protocols/view/11301|Panel Study of Income Dynamics (PSID), 2007||Added 99, Prefer not to answer",,,,"We would like to know about what you do -- are you working now, looking for work, retired, keeping house, a student, or something else?",,"1, Working now | 2, Only temporarily laid off, sick leave or maternity leave | 3, Looking for work, unemployed | 4, Retired | 5, Disabled, permanently or temporarily | 6, Keeping house | 7, Student | 96, Other (Specify)| 98, Prefer not to answer | 99, Don't know",,,,,,,housing_employment_and_insurance,Employment,radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,",income dynamic,protocol,work,student,study,house,psid",group84
3959eec8cc3e3883ae86545867ec6b412abc53cde777a92a7ca90812f806e37c67729c4d42a3e27f004760a58ce3535f15162aeb6b94ecd41289653d8761c856,child_iep,,,,,Does your child have an Individualized Education Plan (IEP) or 504 plan?,,"0, No | 1, Yes | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,(15+) Please answer the following questions on your beliefs about how the coronavirus is affecting people of your race/ethnicity.,radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"plan,individualized education plan,child,iep",group85
775d54a5b371b3e4109c20fd6ccad14a6c8d76ded62343d4ae120a3f5a049f35e6f7e067de97d6d22db6339d1203cb49d1ed49a5ec9ab27d17e3977f67876f67,children_live_with_you,,select one,Baseline Survey,7,Do any school-aged (K-12 or equivalent) children live with you?,TRUE,Yes;No;Other,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Baseline Survey.csv,RADx-DHT,"school,child",group85
9b7f48175fd04d99dfd655bdf5f199c74f76b7cfe45b8a6fe6b1a4b498177d5ca89b52ff343f579c47e273d0a0dc39469db9fbcde4a6e5cfff916cdc5e036f25,capacity_mgd,Wastewater treatment plant design capacity,float,,,,required,,,,,million gallons per day (mgd),,,,,,,,,,,,,,[greater than or equal to 0],None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,wastewater treatment plant design capacity,group86
716f2498b17ec38c0014c364db5199eff815af527f1e8c34f3c2df435f9e86970ebaee5133364fcc2c2ddc44ddc11af8b3cb452cc3d5d55f62f69f041eeb7f2d,capacity_mgd,,,,,Wastewater treatment plant design capacity,,,,,,million gallons/day,,,,WWTP,float,,,0,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,wastewater treatment plant design capacity,group86
3c83d651994c25b678ca52a77f19e2b5b3da2930dee7d5b7368537f8cc8c0eb88ede6d11c485a85ca5ef9e1d2763e335435b613a8d2b7c8dd641c56afd11216c,pcr_target_gene_id,,,,,unique identifier for the gene,,,,,,,,,,PCR metadata,text,example: a gene Ensemble ID,,,,,,,,,,PCR_Data_Element_Template_v000.xlsx [RADxrad_Data_Element_Template_v].csv,RADx-rad,"gene,unique identifier",group87
39bcbc5c264cfd66e51f7fa476760a850b2c8e7e756333f6a36b7091433d919f1802cd86710b449826dbf6bf0d3026ef24414bc2cbd4983ba35a7c492fdc9b0c,family_record_id,,,,,What is the unique identifier for the family to which this individual belongs?,,,,,,,,,tier2_fam,How much do you trust each of these sources to provide correct information about COVID 19?  (Select one response for each row.),text,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"family,unique identifier",group87
cd1753c827d01e484091e3489f71009f3249c0597f4406cf47dab4e5f1383f94957ee5abb0356fe9cccd507c9d2fea0ab369d7ba3070bea3c0a9e0a80d219187,external_participant_id,The unique identifier associated with the event,text,,,,,,,,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"event,unique identifier",group87
6d48272611a2ecdbd0de9849b24625513f05ede3474595586426ff9875fc11c8fc8cd144ebf8cc82c6a363927ce13d4d57eb0cee2cffdf7efda79725b56fb6d8,sample_id,,,,,Unique identifier for a spiked (contrived) sample,,,,,,,,,,Sample,text,,,,,,,,,,,Spiked_Sample_Data_Element_Template_v000.xlsx [Spiked_Sample_Data_Elements].csv,RADx-rad,"unique,sample",group88
f6af8b800d408a9a20dd289dd70aff7c8d3ef5a0c84fa84e4476fcad51a981f23374ef8d923ae9faca1f2e89d3aea1b7cd1dae20189b50776ccda2359ae40876,detector_aptamer_id,,,,,Unique name or identifier for aptamer,,,,,,,,,,Technology Metadata/Aptamer,text,example: SNAP1,,,,,,,RADx-rad DCC,,,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad,"unique,identifi,aptamer",group88
71b8722ca3affa5ab703fafa360dd7a80e4fd7e01119df48203ee6339b541968759b738caa3e62dc511f19cabeec5e7bb2289b1469d8c2921be4abf0b665804c,surveykey,Unique identifier for the specific survey the result is for,string,,,,,,,,,,,,,,,,,,,,,,,,,SurveyResults_datadictionary.csv,RADx-DHT,"unique,specific survey,result",group88
87def480647d5abf7db0ac210254975be93009412da64d2a2617254c97958e0f78eb8a280d705d03fd07346c78aa3a0d0a6c3cf1964bd41ef5101616b8b89d94,capture_aptamer_id,,,,,Unique name or identifier for aptamer,,,,,,,,,,Technology Metadata/Aptamer,text,example: SNAP1,,,,,,,RADx-rad DCC,,,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad,"unique,identifi,aptamer",group88
ef7136a792196b9dfcdc08e1744e3946f987b6a14ed16b6f591ca096db2bfd518632c9b23983d2ff3e65c7005bbe383bfed1e631e227c4b0115994adb3a48078,googlefitsamplekey,Unique identifier for this piece of data,string,,,,,,,,,,TRUE,,,,,,,,,,,,,,,GoogleFitSamples_datadictionary.csv,RADx-DHT,"unique,datum,piece",group88
aba991055a52173cc0d79dd7637e21f96bbca97d49272b722f5ab2539b219b434e8ca21a34ea70621e8ae90064886679f48d859c3d37ae1f420ae1e3a76cd0da,detector_aptamer_koff,,,,,Off rate of aptamer with target,,,,,,,,,,Technology Metadata/Aptamer,float,,,,,,,,RADx-rad DCC,,,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad,"target,rate,aptamer",group89
ccb9d0d4c25cb754a6083707ce6c203b1958ac8adb0ab50342ca02494e7d60d23874c35a1e6957d6eb2adf9c3675896f3f5035d49da11605f4513878d0ae7f05,capture_aptamer_kd,,,,,Dissociation constant of aptamer with target,,,,,,nm,,,,Technology Metadata/Aptamer,float,,,,,,,,RADx-rad DCC,,,Biorecognition_Element_Data_Element_Template_v000.csv,RADx-rad,"target,aptamer,dissociation",group89
