variable_name,description,datatype,Digest (variable_name|source_file|source_directory),survey_name,survey_version,label,required,value_constraints,Channel,seeAlso,question_id,units,unique,CDE,form_name,Concept,Comment,section_header,ui,field_note,pattern,min,max,branching_logic,Custom Alignment,Matrix Group Name,CDE Reference,Value Set,Dependent Fields,source_file,source_directory,categories,related_group,matches
comp_gerd,,,12a89d75bf9059933c08ffeb5654221708b04d43b0a824f63071aabe9b5389dbcc489a1f42ed7a86fbe6ebaa4ad94d4c5cc9a7798256dbce3be4ff8fde38b4c8,,,Gastroesophageal reflux disease,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,,,Did the patient develop any of the following complications/conditions since the diagnosis of COVID (organized by organ system)?,radio,,,,,,,covid_complications,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,gastroesophageal reflux disease,group104,"1d6945,1.0"
heart_attack,,,d396aac92fa43c01166d011aa8a6e60d24505835d5e2a11c764e607a9ebc133c174657153925bc95844bf6bc1c15b7fe2022a68ced296b9cfc20dba8c77b285f,,,A heart attack (myocardial infarction)?,,"0,No|1,Yes|77,Dont Know|88,Refused/Na|99,Other",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-TECH-global-code-book.csv,RADx-TECH,"heart attack,myocardial infarction",group105,"10f1c3,1.0;cb4460,0.95;6a065e,0.81"
heart_attack,,select one,69a66e8ef3c7ef206fedf908a7f934713514cd62edcd5cf2999b7779d56f9194b3d683276927c4c2f1ae8a24be0e26dd343b784fae413cc9030632ea8110f1c3,Your Medical Conditions,4,A heart attack (myocardial infarction)?,true,Yes;No;Don't know,,,,,,,,,,,,,,,,,,,,,,survey_data_dictionary_origcopy.csv - Your Medical Conditions.csv,RADx-DHT,"heart attack,myocardial infarction",group105,"7b285f,1.0"
dht_heart_attack,,,86c9dcf3a9fa07ccd46fae35c994d5d259c34cc14fd89e5f72f056ad627349bff871cb288a9e40260ada99db3a8d99f69d7eb8a2cfd3b4914feb70d742cb4460,,,heart attack (myocardial infarction)?,,"0,No;1,Yes; 98, Don’t know;99, Prefer not to answer",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-DHT-global-code-book.csv,RADx-DHT,"heart attack,myocardial infarction",group105,"7b285f,0.95"
complications__heart_attack__onset,,string,a1d34c4a446b72f34669188e6210cd555fac76fcc8ffce8e9eff2cd93d8245c9bc12d1fab6fd1ff81b5362798fd4cde2c50b12693750299d89d6764ae46a065e,,,Approximately¬†when did the heart attack (myocardial infarction) first occur?__Date,,[],,,0.0,,,,,,,,,,,,,,,,,,,data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,"heart attack,myocardial infarction",group105,"7b285f,0.81"
hum_frac_mic_conc,Concentration of microbial target specified in 'hum_frac_target_mic'; follow the same guidelines outline for 'sars_cov2_avg_conc',float,864ed0f53c9e88bf1aecfe22ca7663347a00bc7d3e06deca28faf38cdbdff8b61761429d73c57db63d7d81ef73859e5e07b03db17b45bc1302f5c89aef0dc6fe,,,,not required,,,,,[units specified in 'hum_frac_mic_unit'],,,,,,,,,,,,,,,,"[float];
[empty]","If 'hum_frac_mic_unit' has a non-empty value, then this must have a non-empty value",NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"guideline outline,concentration,microbial target,hum_frac_target_mic",group106,"b8c25d,1.0"
hum_frac_mic_conc,,,8f92e57947460d511128919d64a7dc11507e608f8d7ba0cfe637291e64bb8344e20706747609fbbc4069975f407e76e7a0cc7ce2b989117245d2d0f965b8c25d,,,Concentration of microbial target specified in 'hum_frac_target_mic'; follow the same guidelines outline for 'sars_cov2_avg_conc',,,,,,,,,,,,SARSCoV2 Quantification Method,float,[units specified in 'hum_frac_mic_unit'],,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"guideline outline,concentration,microbial target,hum_frac_target_mic",group106,"0dc6fe,1.0"
sars_cov2_avg_conc,"Concentration of SARS-CoV-2 back-calculated to unconcentrated sample basis; enter ""0"" if no amplification occurred, using the definition of amplification described in 'ntc_amplify'; otherwise, enter the estimated concentration; do not adjust for matrix recovery efficiency",float,8029fa50d57744e4fe6bedd558b0c3f56895db541410c83f91c461ed028155b0ec579c8b4bfee17785db78b4a00e7345fb1ed14760310ae053e8ca35ea4f0705,,,,required,,,,,[units specified in 'sars_cov2_units'],,,,,,,,,,,,,,,,"[any float other than 0];
0 (if no amplification observed)",None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"sample basis,concentration,sar,matrix recovery efficiency,amplification",group107,"d87b38,1.0"
sars_cov2_avg_conc,,,aef7310e782d7c7881667cdd5b314cb5d9115353e3d2d472857e6d1ccb679cadf35c1e89a1f0dae263782494bece1f326cdd17382d89f9f1c6c6efb66fd87b38,,,"Concentration of SARS-CoV-2 back-calculated to unconcentrated sample basis; enter ""0"" if no amplification occurred, using the definition of amplification described in 'ntc_amplify'; otherwise, enter the estimated concentration; do not adjust for matrix recovery efficiency",,,,,,,,,,,,SARSCoV2 Quantification Method,float,"[any float other than 0];
0 (if no amplification observed) [units specified in 'sars_cov2_units']",,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"sample basis,concentration,sar,matrix recovery efficiency,amplification",group107,"4f0705,1.0"
sars_cov2_below_lod,,,cec49ec7eb1578de6cd0c242f6e5f51e0fc352d3d42a656840545e0c10f362a587c072802d7766b8992a8b092c5a82c4267f7efb270c8c1f322b35d081c66be4,,,Was the concentration of SARS-CoV-2 below the limit of detection?,,Yes | No,,,,,,,,,,SARSCoV2 Quantification Method,category,,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"limit,concentration,sar,detection",group108,"ca4a5e,1.0"
sars_cov2_below_lod,Was the concentration of SARS-CoV-2 below the limit of detection?,category,a1d00ecabd72d715ac0a2938177c2d7cc52df2b2c7483ae80792c9bb845eed9e91e1660c87460da2a1e4223421f8f9ad07a1807ba16aaf144f9e1b1878ca4a5e,,,,required,,,,,[none],,,,,,,,,,,,,,,,,None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"limit,concentration,sar,detection",group108,"c66be4,1.0"
cond_prev_activity,,,ed12ad5920d87ca7e2aed687869b50c20b39ff2cf4fe3a1f177b7bb4331bf5d5efa62a9f6c1c1cb8ffc5767a401bbc778614d552e067017100a70c7e8b476f42,,,Do you have any serious physical or mental condition(s) that limit your ability to perform daily activities?,,"0,No|1,Yes|77,Dont Know|88,Refused/Na|99,Other",,,,,,,,Disability Status,,,,,,,,,,,,,,RADx-TECH-global-code-book.csv,RADx-TECH,"ability,daily activity",group109,"339085,0.87"
dht_disability,,,b3b1ecb8b52a6c4812cf5a37db9353b4e42a887b5dd931e4c38847d1d89114bad931b322ff51cf74101c25d7107522108c4397aafaa34385983ea43154339085,,,"Do you have a disability, including serious physical or mental conditions, that interfere with your ability to carry out daily activities?",,"0,No;1,Yes;98, Don’t know;99, Prefer not to answer",,,,,,,,Disability Status,,,,,,,,,,,,,,RADx-DHT-global-code-book.csv,RADx-DHT,"mental condition,ability,disability,daily activity",group109,"476f42,0.87"
conductivity,"Specific conductivity of wastewater sample (if sludge, conductivity of influent at time of collection)",float,8aa42463e52be791b95b3e4a2b371e53564fe9604d03e2fd6df187404732f8e9fea960f245515f6475998e953eb735590b87b881d6e7009b704ead877796793e,,,,not required,,,,,microsiemens/cm,,,,,,,,,,,,,,,,"[greater than or equal to 0];
[empty]",None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"influent,specific conductivity,conductivity,sludge,wastewater sample",group110,"471475,1.0"
conductivity,,,9db1a7e59bc6519a9038ae5d6fac8e0547e3cc3afacff3d8e165ffe74cf43fca0f41bca56c1539736ae8682d34eaaf5c6ad48f92ff55ce19aec802f51a471475,,,"Specific conductivity of wastewater sample (if sludge, conductivity of influent at time of collection)",,,,,,microsiemens/cm,,,,,,Sample,float,,,0,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"influent,specific conductivity,conductivity,sludge,wastewater sample",group110,"96793e,1.0"
equiv_sewage_amt,,,f90b0bd0d8c4a7040e072c3e196e84b4a2f51ba337822166995efc36672bde70e4f78d02d37267a007c355e8a04e96d462a6f048f1d7a307bf85173bf8e62b98,,,Equivalent unconcentrated volume of wastewater or mass of sludge in PCR reaction,,,,,,unit?,,,,,,Sample,float,mL wastewater or g sludge,,0,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"wastewater,mass,sludge,pcr reaction,equivalent unconcentrated volume",group111,"6218fe,1.0"
equiv_sewage_amt,Equivalent unconcentrated volume of wastewater or mass of sludge in PCR reaction,float,78d240373d9a848d2f2a47b3936d50fe4bcc7312ca37d9954bac559ca7fe2f8494800efe933f00c321982dec82843ce8ba4bf7df3744799587575416506218fe,,,,not required,,,,,ml wastewater or g sludge,,,,,,,,,,,,,,,,"[greater than or equal to 0];
[empty]",None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"wastewater,mass,sludge,pcr reaction,equivalent unconcentrated volume",group111,"e62b98,1.0"
sample_id,An ID assigned to a wastewater sample. It must be unique for this NWSS reporting jurisdiction. Wastewater samples that are split and measured by different labs should have the same sample ID but different lab IDs. Wastewater samples for which multiple SARS-CoV-2 PCR targets are measured should also have the same sample ID. Note: do not include PII in this field.,"jurisdiction id (a string 20 characters or less, containing only numbers, english alphabetic characters, underscores, and hyphens; white space is not allowed; not case sensitive)",325d95c24f0eca30df6efba867813c12025b94277c318b7ead5a1102c9f5fac277f4c5368152217f6ed1ab7c9c6c4c86c91ef8ef5703342a6a01187b7fe994a9,,,,required,,,,,[none],,,,,,,,,,,,,,,,[sample id],None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"multiple sar,wastewater sample,sample d,different lab id",group112,"faaca1,0.98"
sample_id,,,30190a6e298e4cccfd737e001c56aac7b82bea6f921fb75707aefed5ca45e1f95ee90eedd5e44c408358f23aa3034a0cc18736a7dfde49d444b1159a19faaca1,,,An ID assigned to a wastewater sample. It must be unique for this NWSS reporting jurisdiction. Wastewater samples that are split and measured by different labs should have the same sample ID but different lab IDs. Wastewater samples for which multiple SARS-CoV-2 PCR targets are measured should also have the same sample ID.,,,,,,,,,,,,Sample,text,"ID (Internal ID to link a unique sample to lab results), jurisdiction id (a string 20 characters or less, containing only numbers, English alphabetic characters, underscores, and hyphens; white space is not allowed)",,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"nwss reporting jurisdiction,sample d,wastewater sample,multiple sar,different lab id",group112,"e994a9,0.98"
sars_cov2_std_error,"Standard error (SE) of SARS-CoV-2 in wastewater sample, or best estimate that is consistently available. If sample replicates are always performed, use SE of sample replicates; else, if processing replicates are always performed, use SE of processing replicates; else, if qPCR is performed, use SE of PCR replicates; else, if digital PCR is performed, use error from multiple replicates if available, and Poisson error if not",float,d71ff0d187b0da49fa5709cbc680d9f7e1d5950badb6658945da66724d57f3687316a34d4c0b69fa3b9704ad391e8c65b66259c5bcc3ed14381b9436e963a57e,,,,required,,,,,[units specified in 'sars_cov2_units'],,,,,,,,,,,,,,,,"[greater than or equal to 0];
-1 (if cannot be calculated, such as when no amplification observed);
[empty]",Either 'sars_cov2_std_error' or ('sars_cov2_cl_95_lo' and 'sars_cov2_cl_95_up') must have a non-empty value,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"standard error,processing replicate,pcr replicate,wastewater sample,sample replicate",group113,"546b9b,1.0"
sars_cov2_std_error,,,129b516a3fc1073e2ce06e22570cb7a6ed5a38515e38628db183f3333e7f6487e984947cd1db1d4d8c349970e3df06e8dc6d387be64322628a39cf71be546b9b,,,"Standard error (SE) of SARS-CoV-2 in wastewater sample, or best estimate that is consistently available. If sample replicates are always performed, use SE of sample replicates; else, if processing replicates are always performed, use SE of processing replicates; else, if qPCR is performed, use SE of PCR replicates; else, if digital PCR is performed, use error from multiple replicates if available, and Poisson error if not",,,,,,,,,,,,SARSCoV2 Quantification Method,float,"[greater than or equal to 0];
-1 (if cannot be calculated, such as when no amplification observed);
[empty][units specified in 'sars_cov2_units']",,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"standard error,processing replicate,pcr replicate,wastewater sample,sample replicate",group113,"63a57e,1.0"
zipcode,ZIP code in which this sampling site is located ,zip code (#####),4e3bc762ff4efd6cc939a4b9ba9f0432a577fee26b8c19358bf4a3fb185b88dc8646598542d2202794b5dc28ceb584e2e1bf101f5fc99035e7ab8f955beb3950,,,,required,,,,,[none],,,,,,,,,,,,,,,,[ZIP code],None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"site,zip code",group114,"8ecf5f,1.0"
zipcode,,,3ade1a7ccbae98759a94eb4c5eef7d46c8cab13d5ba6c72b118da5fad3a64965b4a57c320dde74d93f9909e5af8fbd240a558ccbf74f1d922f9720959e8ecf5f,,,ZIP code in which this sampling site is located,,,,,,,,,,,,Collection Site,text,,Zipcode,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"sample site,zip code",group114,"eb3950,1.0"
county_names,"Names of all counties served by this sampling site (i.e., served by this wastewater treatment plant or, if 'sample_location' is ""upstream"", then by this upstream location); if there are cities/jurisdictions served that are not within a county (e.g., independent cities), list those in 'other_jurisdiction'",list (comma-separated strings),d12ae0964aab982131301a57bb8c5db51dfc8e02eaa84250107f1d70b5403447b9639579c41c76a2ad1d4f0bbcc99a6db2469c6497a7d8c81b5d4a52c4e2c6b3,,,,required,,,,,[none],,,,,,,,,,,,,,,,"[string];
[empty]",Either 'county_names' or 'other_jurisdiction' must have a non-empty value,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"sample_location,other_jurisdiction,county,jurisdiction,sample site",group115,"bb7bd3,0.85"
other_jurisdiction,"Some geographic locations are not contained within a county or counties (e.g., independent cities). Use this field to specify names of jurisdictions that are not within a county that are served by this sampling site (i.e., served by this wastewater treatment plant or, if 'sample_location' is ""upstream"", then by this upstream location); list counties served in 'county_names'",list (comma-separated strings),6787975dbaf4479bb8a26572d0b35c65dd8ece215f493c49270092f6b857dd2e89b8a68dd1ad4cb8d79446df8695fbdb02969d62d659ebd3ca431c8dd1e2259d,,,,required,,,,,[none],,,,,,,,,,,,,,,,"[string];
[empty]",Either 'county_names' or 'other_jurisdiction' must have a non-empty value,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"list county,sample_location,county_name,county,geographic location",group115,"bb7bd3,0.71"
county_names,,,20682a7a2341024a04df27799fc6917920d458ae60e8fdc0829324c19f224420c8ac00a6d45ab59602051aea05622fea6844d2241f5d13328210c2bd88bb7bd3,,,"A pipe ""|"" separated list of names of all counties served by this sampling site (i.e., served by this wastewater treatment plant or, if 'sample_location' is ""upstream"", then by this upstream location)",,,,,,,,,,,,Collection Site,list,Use the county names from the US Census: https://www2.census.gov/programs-surveys/popest/geographies/2018/all-geocodes-v2018.xlsx,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"wastewater treatment plant,sample_location,pipe,sample site,upstream location",group115,"e2c6b3,0.85;e2259d,0.71;6ec400,0.81"
population_served,"Estimated number of persons served by this sampling site (i.e., served by this wastewater treatment plant or, if 'sample_location' is ""upstream"", then by this upstream location)",integer,52f280f74f0493252c9b7c2a00b36f2078579290edd90e51a4cfe68365f4433ed09b7b8f4393b20bc1fca5c92a86211e79003ade887ccd43d964bee85a6ec400,,,,required,,,,,[none],,,,,,,,,,,,,,,,[greater than or equal to 0],None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"wastewater treatment plant,sample_location,estimate number,sample site,upstream location",group115,"bb7bd3,0.81"
epaid,,,d039b0e374fd6f5050c433c63b6f45bf7656094ef6999998a85c401bafdc504541d8eb38f4c1815480c1de71e8f012c4dc4f06e442df84b9e289fccd7d46f44b,,,NPDES permit number for the wastewater treatment plant specified in 'wwtp_name',,,,,,,,,,,,WWTP,text,NPDES permit number (<2-letter abbreviation><#######>),,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"npde permit number,wwtp_name,wastewater treatment plant",group116,"0c5faf,1.0"
epaid,NPDES permit number for the wastewater treatment plant specified in 'wwtp_name',npdes permit number (<2-letter abbreviation><#######>),52824c5d27953cf974b576caea199e42e35bd0a94fabf503f9e2465a4150a98b2bcf35b25bc57730757c6901a97ec8ca43311b60fa3b62a5c0dae9467c0c5faf,,,,not required,,,,,[none],,,,,,,,,,,,,,,,[NPDES permit number],None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"npde permit number,wwtp_name,wastewater treatment plant",group116,"46f44b,1.0"
industrial_input,,,319f29f61047c41600b780f9a18c4d86940483a32ead666c810a43597bb7cc49b4b57bc0f937671009b2544e8b40a1cd8c21ae3d4519c8ef6204749905a6840b,,,Approximate average percentage of wastewater from industrial sources that is received by the wastewater treatment plant specified in 'wwtp_name',,,,,,percent,,,,,,WWTP,float,,,0,100,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"wastewater,wwtp_name,wastewater treatment plant,industrial source,approximate average percentage",group117,"95e15a,1.0"
industrial_input,Approximate average percentage of wastewater from industrial sources that is received by the wastewater treatment plant specified in 'wwtp_name',float,4bad55f49cecdc223fa60b82ba331234fa4e77303ffd7744871cee0c9aabe34d3c2dfc787be3c49931e2b9a9cc39d5d084629e79ae27f0de001e65da9a95e15a,,,,not required,,,,,percent,,,,,,,,,,,,,,,,"[0-100];
[empty]",None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"wastewater,wwtp_name,wastewater treatment plant,industrial source,approximate average percentage",group117,"a6840b,1.0"
sample_location,"Sample collection location in the wastewater system, whether at a wastewater treatment plant (or other community level treatment infrastructure such as community-scale septic) or upstream in the wastewater system",category,b089d8f745ef9a5dcdba2b00738921dea8a04897abe85cf60b2171c83262cae94ea38ccca3d7138b9f3b3eb8aa5cfdf70f36d097712167ccbd30fde7e0b9839a,,,,required,,,,,[none],,,,,,,,,,,,,,,,"wwtp;
upstream","If 'sample_location' is ""upstream"", specify in 'sample_location_specify'",NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"sample collection location,wastewater treatment plant,scale septic,community level treatment infrastructure,wastewater system",group118,"fcfe50,1.0"
sample_location,,,ee4ec1f86eaa41efe8e523f99934d04975de36c2d6a7035d0016443cf335da0cefd80c09fcaed07103919884d4cd75b231de5710ec31d1c54f40353642fcfe50,,,"Sample collection location in the wastewater system, whether at a wastewater treatment plant (or other community level treatment infrastructure such as community-scale septic) or upstream in the wastewater system",,"wwtp, A sampling location at a wastewater treatment plant or other community-scale treatment infrastructure specified in 'wwtp_name' | upstream, A sampling location other than ""wwtp""",,,,,,,,,,Collection Site,category,"If 'sample_location' is ""upstream"", specify in 'sample_location_specify'",,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"sample collection location,wastewater treatment plant,scale septic,community level treatment infrastructure,wastewater system",group118,"b9839a,1.0"
stormwater_input,,,14ba1b096c2b386a382241fd9c8c5cb89c96a8397d86a604bec230bce1d45b9d12ef67b6da094bcf6c0ae572329e79f7e5eb473197830ea147b642a4432c100d,,,"Does the wastewater treatment plant specified in 'wwtp_name' treat water from a combined sewer system (i.e., a sewer system that collects both sewage and stormwater)?",,Yes | No,,,,,,,,,,WWTP,category,,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"wastewater treatment plant,sewer system,stormwater,sewage,water",group119,"a43fe7,1.0"
stormwater_input,"Does the wastewater treatment plant specified in 'wwtp_name' treat water from a combined sewer system (i.e., a sewer system that collects both sewage and stormwater)?",category,cf63789505ab606318f1e171dc843db680d3e48210dceff0772a10aa009f3c6efe86145b1fe4a5589cb11adcacfe4f01a8a7f10c835e35aab22ca85bf3a43fe7,,,,not required,,,,,[none],,,,,,,,,,,,,,,,,None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"wastewater treatment plant,sewer system,stormwater,sewage,water",group119,"2c100d,1.0"
wwtp_name,,,14d64ef50488440296a5fc9f8ff798b6b209e541913e899bdb7ccd3eafcac450b94a76ce4ef76e6ea81b19f85aec886466831f8c03a67234f7e9a43a64868528,,,"The name of the Wastewater Treatment Plant (WWTP) to which this wastewater flows. If this wastewater does not flow to a WWTP, specify an identifiable name for the septic or other treatment system to which this wastewater flows. An arbitrary name may be used if you do not wish to disclose the real name.",,,,,,,,,,,,WWTP,text,"[string, length less than or equal to 40 characters]",,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"wastewater,wastewater treatment plant,wwtp,treatment system,arbitrary",group120,"e6d7df,1.0"
wwtp_name,"The name of the Wastewater Treatment Plant (WWTP) to which this wastewater flows. If this wastewater does not flow to a WWTP,  specify an identifiable name for the septic or other treatment system to which this wastewater flows. An arbitrary name may be used if you do not wish to disclose the real name.",string,b31ad9a565e5fc2102ae6e9a0bcd6a0587ce4bdbfa1052f2cf24add325185c3b6da6f6f27619f25d5aa77176c36b6557903812691816ab124b3e633ef9e6d7df,,,,required,,,,,[none],,,,,,,,,,,,,,,,"[string, length less than or equal to 40 characters]",None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"wastewater,wastewater treatment plant,wwtp,treatment system,arbitrary",group120,"868528,1.0"
sample_location_specify,,,ad283a6f05d0a2cf963cbf9cef784593b1620bb0d31dfe4686356ba8ea559ea67d5c271d2ed43d895c5d355b8ff79c4f4ddc12766fcbcf4d1471352f354b4a42,,,"If 'sample_location' is ""upstream"", specify the collection location in the wastewater system; an arbitrary name may be used if you do not wish to disclose the real name.",,,,,,,,,,,,Collection Site,text,"[string, length less than or equal to 40 characters];
[empty], If sample_location is ""upstream"", then this must have a non-empty value",,,,[sample_location] = 'upstream',,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"real,sample_location,wastewater system,collection location,arbitrary",group121,"654c7e,1.0"
sample_location_specify,"If 'sample_location' is ""upstream"", specify the collection location in the wastewater system; an arbitrary name may be used if you do not wish to disclose the real name.",string,26478b79ebd4e27e5addb8ca73e75751e3c8c6cd8e86e0144dacbe14fe3bb7c16456f22a6c64db142d4b5ebd49e48b43e21236fab0e001944a8fb90b6c654c7e,,,,required,,,,,[none],,,,,,,,,,,,,,,,"[string, length less than or equal to 40 characters];
[empty]","If sample_location is ""upstream"", then this must have a non-empty value",NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"real,sample_location,wastewater system,collection location,arbitrary",group121,"4b4a42,1.0"
covid_test_type,From RADx-UP Testing Core,,ca95f447f535cbf3c458ce4bf1dd475452acbcb5676aaa0d0f6cb7bf4ecfd2a6e11a2ae77427fe5d8ec2fcccfd65fca9098444d16d9ce1bb29da3db6db53cb2d,,,Test Method Target,,"1, Antibody | 2, Antigen | 3, Nucleic acid/PCR | 4, Nucleic acid/Isothermal | 5, Molecular/host response | 6, Biochemical marker (eg, pH) | 90, Other, Specify",,,,,,,covid_test,,,Accessibility to testing,radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"radx,test core,test method target",group122,"62e88a,0.78"
covid_test_type,,,57b6a7e33dec8b5055618f1a65e07a4bee2809f6165c2b3d1b1f3626c0a0d2f077ee3445bb80369def6b72f8906882bf43062e0e75fac4cc275bb7150262e88a,,,Test Method Target,,"1, Antibody | 2, Antigen | 3, Nucleic acid/PCR | 4, Nucleic acid/Isothermal | 5, Molecular/host response | 6, Biochemical marker (eg, pH) | 90, Other, Specify",,,,,,,,,,Covid Testing,radio,,,,,,,,RADx-UP Testing Core,,,RADxrad_COVID_Testing_Data_Elements_v000.xlsx [RADxrad_COVID_Testing_Data_Elem].csv,RADx-rad,test method target,group122,"53cb2d,0.78"
dht_anxiety,,,26edfb380774b1dd9ab65b8f128ff458da7b72944378c94a521f6a64691a44c120476c059587953739f1cade1a4391579492fab18fdda510b4d74f8551ea69a7,,,Anxiety,,"0,No;1,Yes;98, Don’t know;99, Prefer not to answer",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-DHT-global-code-book.csv,RADx-DHT,anxiety,group123,"a9c7cb,1.0;955d21,1.0"
long_anxiety,,,678b7a64a51c15002dceb67401ad99a5c4df2389467864592290e87003237b15d96b446dbc6f414c5527a58467ad525b0237bb2d5fbbf23f1ce2ae50c5a9c7cb,,,Anxiety,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,,,Which of the following long COVID/PASC symptoms were experienced at any time point during current illness?,radio,,,,,,,long_symp,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,anxiety,group123,"ea69a7,1.0"
long_anxiety_pe,,,75e305c9f29ad2aca5f9246dd221cd61faec0671671a904db830ebd2b9dc2fdf5ac9b0517cda8ecfec5cf1aaeb197d378f3c36e61c9288fc2f0eae467d955d21,,,Anxiety,,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_ped,,,Which of the following long symptoms were confirmed by physical exam?,radio,,,,,[long_anxiety] ='1' OR  [long_anxiety] ='0',,long_pe,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,anxiety,group123,"ea69a7,1.0"
ethnicity,,,86c2bdeef95df786db5e6eaac8c2e9c83fdb9e1daaaec7101e139b3ae88e21bd1ff553a12ea980020a84be3836e9862cf7380cd7d256742ed1c3e3a35c620171,,,Are you of Hispanic or Latino origin?,,"1, Yes, of Hispanic or Latino origin | 0, No, not of Hispanic or Latino origin",,,,,,,form_1,,,Ethnicity,checkbox,,,,,,,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,latino origin,group124,"06da4f,1.0;a45585,1.0"
