variable_name,description,datatype,Digest (variable_name|source_file|source_directory),survey_name,survey_version,label,required,value_constraints,Channel,seeAlso,question_id,units,unique,CDE,form_name,Concept,Comment,section_header,ui,field_note,pattern,min,max,branching_logic,Custom Alignment,Matrix Group Name,CDE Reference,Value Set,Dependent Fields,source_file,source_directory,categories,related_group,matches
long_insomnia_pe,,,fd295eaa51052a63f33b44c10ab55a3a3b4972179df93f2345453cf285f56e9e37c2d0bff2d3b5d5dcd5fa40e47c0c0fd7a21ecf90fc5bcd2944976d494adb05,,,Insomnia,,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_ped,,,Which of the following long symptoms were confirmed by physical exam?,radio,,,,,[long_insomnia] ='1' OR  [long_insomnia] ='0',,long_pe,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,insomnia,group122,"fffe0e,1.0"
long_insomnia,,,ec61797e173db6b3bacff2811d3c4a8844b461c4f8f8aafbdaff375ad0f02b494af0608bc419030a273f2c2b64e470c008b19b7aaebaf8556dd39e3c83875023,,,Insomnia,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,,,Which of the following long COVID/PASC symptoms were experienced at any time point during current illness?,radio,,,,,,,long_symp,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,insomnia,group122,"fffe0e,1.0"
dht_insomnia,,,285f9fa1e9ca4ded2bd2c9111e134d5e5239f14c67ecb7754d543b05ed285ecd3a40b9108a7ad1cb6a524f861013539d0c38d1f77429071990d5750466fffe0e,,,Insomnia,,"0,No;1,Yes;98, Don’t know;99, Prefer not to answer",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-DHT-global-code-book.csv,RADx-DHT,insomnia,group122,"4adb05,1.0;875023,1.0"
nicotine,,,3a412be978aa3363fbe4dd31f6943e3ef55064c8e6fc688bf4f5d67d7bd934b59ae4bc5ed988234b4cf7cb3b2b7df59b6d01bb3af9eda122df11ed39ec674ea8,,,Nicotine Use,,"1, Yes | 0, No",,,,,,,form_1,,,Medical History,radio,,,,,,,,,,,RADx-rad_MinimumCDE_REDCapDataDictionary_2021-04-08.csv,RADx-rad,nicotine use,group123,"7d0d35,0.75"
nicotine,,,326bd0df53ce113a970dc6db82cee4555544f50e475697354e91508e6637ebc89fa5670766792e388458a8f0b6619109bce84e2b7cd67ef7ba32b5168c52e37c,,,Nicotine Use,,"1, Yes | 0, No",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-rad-global-code-book.csv,RADx-rad,nicotine use,group123,"7d0d35,0.75"
dht_nicotine,,,1169fbeeb4c85fb1c20e241e5e1afafff022f6e4f956d36d27428ee755b12e10604e19b6313714ad4e10b7f5ea117ee7c5986da8d59fc8121e07b19cdb7d0d35,,,Nicotine use (Yes or No),,"0,No;1,Yes;98, Don’t know;99, Prefer not to answer",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-DHT-global-code-book.csv,RADx-DHT,nicotine use,group123,"674ea8,0.75;52e37c,0.75;40d6a5,0.75"
nicotine,,,75dffb9f4e6fa4954380c9445d726ace34f2375e3523d3c6fb4a9d99722c36c8ae5aa9188b88473c55bf9cb73ff459d96492588d7b6489a5e6a69f6b1c40d6a5,,,Nicotine Use,,"1, Yes | 0, No",,,,,,,,,,Medical History,radio,,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,nicotine use,group123,"7d0d35,0.75"
rheum_condition,,,52018770f31bfc7df2ac0bc65f90b86701f35185ffc116e776462fa47a6efd35d667c9cbfcb259f3485938785b89e113bcc2634d418731f29ba0bf4ce311d3ea,,,"Rheumatologic conditions (e.g. rheumatoid arthritis, systemic lupus erythematosus, vasculitis)",,"0, No| 1, Yes| 99, Prefer not to answer",,,,,,,tier2_ped,,,Significant underlying medical conditions at the time of COVID-19 testing or diagnosis:,radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"vasculitis,rheumatoid arthritis,rheumatologic condition,systemic lupus erythematosus",group124,"84629a,0.5;b3978d,0.67"
have_you_been_diagnosed_by_a_healthcare_provider_with_any_of_these_health_conditions_below_at_any_point_in_your_life__lupus_systemic_lupus_erythematosus,Have you been diagnosed by a healthcare provider with any of these health conditions below at any point in your life? Please select all that apply. | Lupus (systemic lupus erythematosus),text,e0a054c8d5a6636f2dcc3dc88733d42c349bb47e123a4a578cee0154f86915675a54457fffdf4f31c40cd6ff3bbe86c3a4a3fb95c82c8941f2ecf75bcd84629a,,,,,"[""""lupus_systemic_lupus_erythematosus""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"health condition,lupus,healthcare provider,life,systemic lupus erythematosus",group124,"11d3ea,0.5"
dht_ra,,,cd10833853dc05384773ae0e61dab3a96c959f6636d71703901a69966c45b28f48ba93294a07e2d4fd7e735284cb5692e9cd79760c5c7c98c94f566ba5b3978d,,,Rheumatoid Arthritis,,"0,No;1,Yes;98, Don’t know;99, Prefer not to answer",,,,,,,,Medical History,,,,,,,,,,,,,,RADx-DHT-global-code-book.csv,RADx-DHT,rheumatoid arthritis,group124,"11d3ea,0.67"
dht_red_eyes,,,c6a87aa11fefde77658f29bb569f7108830270a5e61b29c1f811262ddd261b84edd521f61e420bb21573d39627fb1eaa7a2392db6e33234fb3ac7b21a6319d01,,,Red or painful eyes,,"0,No;1,Yes;98, Don’t know;99, Prefer not to answer",,,,,,,,Symptoms,,,,,,,,,,,,,,RADx-DHT-global-code-book.csv,RADx-DHT,painful eye,group125,"9f051a,1.0"
red_eyes,,,194d9eddf38011de8972061bf0e9fbb932910b2297dcff775b3c65eab5a951adafef7bef6ef39f12daa88a63574a5e59b4910226f58b3a10fabbef8b9a9f051a,,,Red or painful eyes,,"0,No|1,Yes|77,Dont Know|88,Refused/Na|99,Other",,,,,,,,Symptoms,,,,,,,,,,,,,,RADx-TECH-global-code-book.csv,RADx-TECH,painful eye,group125,"319d01,1.0"
diagnosis__symp,,string,a8529176c6b586c41b82cf1f70e26a85919d8fd943dac4a9506b9e67f5cdc296d17b20f6a019e7053f7ef4b78b58a216d08f19b7cbc351a7d59362d7c59f5f1e,,,Did the healthcare provider perform any of the following tests? Select all that apply.__Symptoms only (no lab test),,"[nan, 'Symptoms only (no lab test)']",,,0.0,,,,,,,,,,,,,,,,,,,data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,"lab test,healthcare provider perform,test",group126,"8debbe,0.54"
lab_tests_performed,,,52acf86752b8c9eaae19426e31dd683172cbbe5f231a58a1b41ea9d12c5497bebcfe1f7dd6a933ab9badc0862c322e39c0a682262ae8b2f18ef17e22ad8debbe,,,Any lab tests performed?,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,,,Did the patient develop any of the following complications/conditions since the diagnosis of COVID (organized by organ system)?,radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,lab test,group126,"9f5f1e,0.54;5da0a6,0.55"
diagnosis_covid__symptoms,,string,e297c67439da901efe58be74f6cc33b9b3a127a44d2d340681ed1d51bd5de210821e6d8489e7d414de8c35faee0105053bba56b08c1dbfdcb57ceb0b485da0a6,,,Did you take any of the following tests for your coronavirus diagnosis? Select all that apply.__Symptoms only (no lab test),,"[nan, 'Symptoms only (no lab test)']",,,0.0,,,,,,,,,,,,,,,,,,,data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,"lab test,test,coronavirus diagnosis",group126,"8debbe,0.55"
sought_attention__location,,string,c088a89b95853e97973cee6c48ef49d1ec8454f988e98c3f86f7d325511f2ffd105b7ce5ef6a7ca02a02dcef00c13660922a312212cc6142aee394ed611f1a82,,,Where did you seek care from a healthcare provider?__Response,,"['Primary care clinic (e.g. family medicine, internal medicine)', nan, 'Urgent care facility', 'Emergency room (ER)', 'Ear, nose, and throat (otolaryngology) clinic', 'Other (please specify)', 'Infectious disease clinic']",,,0.0,,,,,,,,,,,,,,,,,,,data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,care,group127,"c560d4,0.51"
hc_notrec,,,874b3c93886983f9e8e4903265c4dfff464cd4b5f47d3b0b0efc2994dddf2e8cf37b990788ed59d2de379a846c279aa12d7033320257af2868138b10b4c560d4,,,"Since the start of the COVID-19 pandemic (since March 2020), was there any time when this child needed health care, but it was not received? By health care, we mean medical care as well as other kinds of care like dental care, vision care, and mental health services",,"0, No| 1, Yes |99, Prefer not to answer",,,,,,,tier2_ped,,,"Below is a list of comments made by people after stressful life events. Please tick each item showing how frequently these comments were true for you during the past seven days. If they did not occur during that time, please tick the 'not at all' box. ",radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"health care,care,vision care,dental care,medical care",group127,"1f1a82,0.51;50ee0c,0.52"
sought_attention__location__other,,string,3435d615480a0e7dbbb5681758e7d9c93a6c8d90aefd703dfec070ef151c50f4c220ee6186d80aed10871cc7fd7a263f635563e3471fc6d9c5a42c0b9550ee0c,,,Where did you seek care from a healthcare provider?__Other (please specify),,[],,,0.0,,,,,,,,,,,,,,,,,,,data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,"healthcare,care",group127,"c560d4,0.52"
did_you_receive_the_flu_vaccine_often_called_the_flu_shot_recently2,"Did you receive the flu vaccine (often called the flu shot) <span style=""""text-decoration: underline;"""">recently</span>?",text,5779da8b009642c0934d7bf02f871d8d4996f785b8a2f5d573069aed94f6ce9e1049c929df310ae0c4426139d15378c32b14473521c58e3abc3cad428b525ed3,,,,,"[""yes"",""i_don_t_know_can_t_remember"",""no""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"flu vaccine,flu shot,decoration",group128,"2f0d26,0.66"
when_did_you_receive_the_flu_vaccine_often_called_the_flu_shot2__date_flu_vaccine,"When did you receive the flu vaccine (often called the flu shot)? If you don?t recall the exact date, please provide the best estimate. | Date Flu Vaccine",text,17fac24677cafd5e16b681a25fdd81a64eca17163285ee991eaae566a3554dae6139ea84b7ae5044b809c28228be4a830bd5a84c7e13023e94fed5520fac0be6,,,,, ,,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"flu vaccine,flu shot,exact date,good estimate",group128,"2f0d26,0.64"
when_did_you_receive_the_flu_vaccine_often_called_the_flu_shot__flu_vaccine_date,"When did you receive the flu vaccine (often called the flu shot)? If you don?t recall the exact date, please provide the best estimate. | Flu/Vaccine Date",text,14f3fc850dbcac27aa3050119a1aa8d8f7caa4641f0145b02b443df27fe03b57611097987153284cddac92e90b58f5465906c903a95cdf5cc89cd6c85ee8ed64,,,,, ,,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"flu vaccine,exact date,flu,vaccine date,flu shot",group128,"2f0d26,0.6"
flu_vaccine_season_3,UPENN SURVEY,,08f9d00d836f83bc8c64e1af13753cdcf0f723d0fc6f087248b8db41e5118bf13943d7de1b4843895ae5eb85a52948f91137aaabf57c7fbd8b5e9ab84b2f0d26,,,Have you received a flu vaccine in the last 12 months?,,"1, Yes | 0, No | 98, Don't know| 99, Prefer not to answer",,,,,,,vaccine_acceptance,,,Vaccination,radio,,,,,"[flu_vaccinehistind_2] = ""1""",,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"flu vaccine,upenn survey,month",group128,"525ed3,0.66;ac0be6,0.64;e8ed64,0.6;2a7551,0.66;aaec10,0.65;eb7d6f,0.64;0604cb,0.69;755e13,0.6;0da92d,0.65;5946cc,0.7;6d1756,0.63;d11ed5,0.66;ca47df,0.65"
vaccinated__this_year,,string,66b2b71c394ab633d93a3417d9625986a3db7136fb94a4ba591beb79363562094cfcd749aeb26f892e21d19ff890a6eabc69d257fc1925fa96b7ddfcef2a7551,,,Did you receive the flu vaccine (sometimes called the flu shot) this flu season (September 2019 to today)?__Response,,"['No', 'Yes', nan, ""I don't know / I can't remember""]",,,0.0,,,,,,,,,,,,,,,,,,,data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,"flu vaccine,flu shot,september,flu season",group128,"2f0d26,0.66"
did_you_receive_the_flu_vaccine_often_called_the_flu_shot_recently,"Did you receive the flu vaccine (often called the flu shot) <span style=""""text-decoration: underline;"""">recently</span>?<span id=""""mce_0_start"""" style=""""line-height: 0px;"""">?</span>",text,10a1374d811d4abb3bb9adda613ee7431e6483c98ef852416b5ea683e97176ed60fc73043ec6c76ede484fc823e275fe08816a259c7093379c63e8b66eaaec10,,,,,"[""yes"",""i_don_t_know_can_t_remember"",""no""]",,,,,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"flu vaccine,flu shot,decoration,height",group128,"2f0d26,0.65"
when_did_you_receive_the_flu_vaccine_often_called_the_flu_shot2__date_flu_vaccine,"When did you receive the flu vaccine (often called the flu shot)? If you don?t recall the exact date, please provide the best estimate. | Date Flu Vaccine",text,881c66d65ab9b59cde0bf7fb2e3f9d4893963bb4355d0bbb5df680d8dc8e3677958984081d9ec80dfed3b0c224bec12ac470daf803dc9e833c5bb7de81eb7d6f,,,,,,,,,,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"flu vaccine,flu shot,exact date,good estimate",group128,"2f0d26,0.64"
vaccinated__last_year,,string,36690bcc7f61211d7fb1f23bfcdfe77cc0f4c343a1e91ed8a232c6850937986764905d89ecb695e338c755238b9fc81be99a823c4f84817564b6db16830604cb,,,Did you receive the flu vaccine last flu season? (September 2018 - March 2019)__Response,,"['No', 'Yes', ""I don't know / I can't remember"", nan]",,,0.0,,,,,,,,,,,,,,,,,,,data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,"flu vaccine,flu season,march,september",group128,"2f0d26,0.69"
when_did_you_receive_the_flu_vaccine_often_called_the_flu_shot__flu_vaccine_date,"When did you receive the flu vaccine (often called the flu shot)? If you don?t recall the exact date, please provide the best estimate. | Flu/Vaccine Date",text,2de99810fd000ae5f7b8cd56b842694e0de9c94ce4a17101b842665f670ebcdf785d02aaff27763fc28a121fad21d2a6581a1a3ca787e679b0623433ca755e13,,,,,,,,,,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"flu vaccine,exact date,flu,vaccine date,flu shot",group128,"2f0d26,0.6"
did_you_receive_the_flu_vaccine_often_called_the_flu_shot_recently,"Did you receive the flu vaccine (often called the flu shot) <span style=""""text-decoration: underline;"""">recently</span>?<span id=""""mce_0_start"""" style=""""line-height: 0px;"""">?</span>",text,85fd51bad9b3e43185c5fe2435779f7f0a0513c02f54f8d3231f5854c0e0c44b54150db53af12f8ad401d87f1377e7015b98850b8cbe69fdd117f6d4c70da92d,,,,,"[""i_don_t_know_can_t_remember"",""no"",""yes""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"flu vaccine,flu shot,decoration,height",group128,"2f0d26,0.65"
received_flu_vaccine,,string,da1ffd7c567f79a07ab664f4e79cf7081511a5d7ba61b03021f3fa3c0179730d101b6f5dd2b13114c582b40b1821950b00c1527a1d74def79d03296c5a5946cc,,,Did you receive the flu vaccine (sometimes called the flu shot) this season (September 2019 to today)?,,"['No', 'Yes', 'I dont know cant remember']",,,0.0,,,,,,,,,,,,,,,,,,,data_dictionary.xlsx [C19EX - Health History Survey].csv,RADx-DHT,"flu vaccine,september,today,flu shot,season",group128,"2f0d26,0.7"
did_you_receive_the_flu_vaccine_last_flu_season_september_2019_march_2020,"Did you receive the flu vaccine <span style=""""text-decoration: underline;"""">last</span> flu season? (September 2019 - March 2020)",text,fb4afee7455902801bc2e41abfc1fbeaba99745e5d6bcd51ab40574a56c252a0a1d8c48f3c2379698e0012b2321e2db6c6fd507efb3af4e38fb6f9af866d1756,,,,,"[""yes"",""i_don_t_remember"",""no""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"flu vaccine,decoration,march,september",group128,"2f0d26,0.63"
did_you_receive_the_flu_vaccine_often_called_the_flu_shot_recently2,"Did you receive the flu vaccine (often called the flu shot) <span style=""""text-decoration: underline;"""">recently</span>?",text,15bbdb9f7a102808b42192c2dd0bb67ea2580cf6d04dd453c3957e00f0644841f97fb6965f65d83ba9320d204d6330a1907b6860e872f0965b434f49b6d11ed5,,,,,"[""yes"",""no"",""i_don_t_know_can_t_remember""]",,,,,,,,,,,,,,,,,,,,,,survey__weekly_survey_origcopy.csv,RADx-DHT,"flu vaccine,flu shot,decoration",group128,"2f0d26,0.66"
did_you_receive_the_flu_vaccine_often_called_the_flu_shot_this_flu_season_september_2020_to_today,Did you receive the flu vaccine (often called the flu shot) this flu season (September 2020 to today)?,text,f82131fac8b1b5bcfdf59e6ddb2061f959df0323e0903af0ca31cc6595dfda248dfdc5cf72fd1637b90ac2dc5185b059137728529a2d1a64119b49d5e0ca47df,,,,,"[""yes"",""no"",""i_don_t_know_can_t_remember""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"flu vaccine,september,today,flu shot,flu season",group128,"2f0d26,0.65"
institution_type,,,db1744f6470842fb8c25670b0a502d2c24ae56d7ff94410deb29c394ac422fd6b2491e5c912d174fbd487f0fdfc6c09770450622fb88ec3a5faa51add34f8fb0,,,"If this sample represents wastewater from a single institution, facility, or building, specify the institution type; otherwise, specify ""not institution specific""",,not institution specific | correctional | long term care - nursing home | long term care - assisted living | other long term care | short stay acute care hospital | long term acute care hospital | child day care | k12 | higher ed dorm | higher ed other | social services shelter | other residential building | ship | airplane,,,,,,,,,,Collection Site,category,,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"wastewater,single institution,facility,institution type,institution",group129,"0a883c,1.0"
institution_type,"If this sample represents wastewater from a single institution, facility, or building, specify the institution type; otherwise, specify ""not institution specific""",category,36cd4303c3622e79cf72f055dbe8a1b829de996d23d8f534b7e0a1b1be45798f1039c914d29b72780d46676e7c30e2a8cd4adfdf612592e0062d5f089b0a883c,,,,required,,,,,[none],,,,,,,,,,,,,,,,,None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"wastewater,single institution,facility,institution type,institution",group129,"4f8fb0,1.0"
tss,"Total suspended solids of raw (or, if unavailable, post-grit removal) wastewater ",float,34529f432e0c79b032894e2358615f125f79c80536f1bf93a4008d264629a15cb356287e9a8064325a9c17ada98816613570845559643152dc00767ad3679966,,,,not required,,,,,mg/l,,,,,,,,,,,,,,,,"[greater than or equal to 0];
[empty]",None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"wastewater,solid",group130,"81ea58,1.0"
tss,,,18a25371536dabfc8f694b648e9fc640c06268f8e2e59f8bea940780bffbe2cd0316ca538abad21fcc4b734387babf0c5d9b1a04a488bd4901d711c89281ea58,,,"Total suspended solids of raw (or, if unavailable, post-grit removal) wastewater",,,,,,mg/l,,,,,,Sample,float,,,0,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Data_Elements_Wastewater_V006.csv,RADx-rad,"wastewater,solid",group130,"679966,1.0"
which_of_the_following_hispanic_latino_or_spanish_racial_or_ethnic_groups_do_you_identify_with__guatemalan,"Which of the following Hispanic, Latino, or Spanish racial or ethnic group(s) do you identify with? Please select all that apply. | Guatemalan",text,547bd732f45239c5413e4a3937f98023ed3c9b290041e6565f07d103e4e977cd22ad3ac5093c9766f8f108c17c780bdc65634de90a8e32e5025793dff14a568e,,,,,"[""""guatemalan""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"latino,guatemalan",group131,"8a1762,0.63;a0ab32,0.73;19c525,0.56"
race_ethn_hispanic_other,PX011901,,c42d3122d43b06c9949ef6ec2babcd6e7051fe357afb238484a5dc68118a7d4a89fc66faf4ddc00534865b1c3ce1c784fef4869f5de228b22ddbbe644a8a1762,,,"Please specify other Hispanic, Latino, or Spanish origin. For example, Salvadoran, Dominican, Colombian, Guatemalan, Spaniard, Ecuadorian, etc. ",,,,,,,,,sociodemographics,,,Demographics,text,,,,,[race_ethn_hispanic_detail_2(4)]='1',,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"latino,colombian,ecuadorian,spanish origin,salvadoran,px011901",group131,"4a568e,0.63;d51c97,0.61;6a2634,0.65;c15605,0.64;65b356,0.62;447c76,0.62;2f3553,0.64;cb3213,0.63;e37dc0,0.6;5f0024,0.63;e560ff,0.63;3b0596,0.58;f887a1,0.63;b95554,0.62;bfc63c,0.64;10ff07,0.62;affea3,0.63;c863b1,0.58;5d3330,0.62;b93215,0.73;b3eb6e,0.65"
which_racial_or_ethnic_groups_do_you_identify_with__hispanic_latino_or_spanish,"Which racial or ethnic group(s) do you identify with? Please select all that apply. | Hispanic, Latino, or Spanish",text,aba915c6ebfd453a5a86eb7d0d2daea5e254e4079239e612ff00b2c950d208a504adf43930e74824185c5fb1deedc35173dc1254636defd887f76b65add51c97,,,,,"[""""hispanic_latino_or_spanish""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,latino,group131,"8a1762,0.61;a0ab32,0.74;19c525,0.58"
ethnicity,Ethnicity of participant.,categorical,4da4efa350f1ca07a320ca7f3ba5171885d4d26720d4ec6543b4df32835384f383db10e880f3725f928a13eebd2e63b08aebd69d0f23e652b9538dc6da6a2634,,," ""Are you Hispanic, Latinx, or of Spanish origin?""",,"Yes, ""Yes, of Hispanic, Latinx or Spanish origin"" ;
No, ""No, not of Hispanic, Latinx or Spanish origin"" ; 
NA;",,,,,,,,,,,,,,,,,,,,,,NIH_Consent_Demographic_Data_Dictionary_MIT_Sep09_origcopy.xlsx [Sheet1].csv,RADx-DHT,"ethnicity,participant,spanish origin,latinx",group131,"8a1762,0.65;a0ab32,0.86;19c525,0.64"
which_of_the_following_hispanic_latino_or_spanish_racial_or_ethnic_groups_do_you_identify_with__spaniard,"Which of the following Hispanic, Latino, or Spanish racial or ethnic group(s) do you identify with? Please select all that apply. | Spaniard",text,58cc6c38247f7228d5ec8e0ac4542f87dcc5742d6ee159f133213f7d6c89c00b6adddf985953ce37e97645e49b3cd3a1dac9de59136c7c9ec3d68ef132c15605,,,,,"[""""spaniard""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,latino,group131,"8a1762,0.64;a0ab32,0.75;19c525,0.57"
which_of_the_following_hispanic_latino_or_spanish_racial_or_ethnic_groups_do_you_identify_with__nicaraguan,"Which of the following Hispanic, Latino, or Spanish racial or ethnic group(s) do you identify with? Please select all that apply. | Nicaraguan",text,589b88652d9bc426415f05d97cbbfb3e9885164e8acd92641464bc163025c7ecef46758eb07332ec2c8fc9f386ba1cb7a2d7d57489a4490fcb5db9293665b356,,,,,"[""""nicaraguan""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"latino,nicaraguan",group131,"8a1762,0.62;a0ab32,0.73;19c525,0.57"
which_of_the_following_hispanic_latino_or_spanish_racial_or_ethnic_groups_do_you_identify_with__puerto_rican,"Which of the following Hispanic, Latino, or Spanish racial or ethnic group(s) do you identify with? Please select all that apply. | Puerto Rican",text,a98a972fa39e6a456d943a1c19b440a9b0762e19e7cdbd555d1c2c2baea4872705488fd8203aa79f320b920649f1c3bddbdc347134f95780fbe80e6c31447c76,,,,,"[""""puerto_rican""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,latino,group131,"8a1762,0.62;a0ab32,0.73;19c525,0.57"
which_of_the_following_hispanic_latino_or_spanish_racial_or_ethnic_groups_do_you_identify_with__dominican,"Which of the following Hispanic, Latino, or Spanish racial or ethnic group(s) do you identify with? Please select all that apply. | Dominican",text,8b261ac1e5ffa70fa014ff8d4082b18c90ec72a30a28767c23bb69701eca9f289c4b6e872a3f221416785aba88488cfb8e0d35a53939041cd32405269e2f3553,,,,,"[""""dominican""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,latino,group131,"8a1762,0.64;a0ab32,0.73;19c525,0.56"
which_of_the_following_hispanic_latino_or_spanish_racial_or_ethnic_groups_do_you_identify_with__panamanian,"Which of the following Hispanic, Latino, or Spanish racial or ethnic group(s) do you identify with? Please select all that apply. | Panamanian",text,5ab6fae72ff212778a25b0b057f30af1ac561a046b91b1776e5877ad1435db5bce7999747b1d0c65fae7ad22f6b05f73fe12aa947a517e5758ba5df716cb3213,,,,,"[""""panamanian""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,latino,group131,"8a1762,0.63;a0ab32,0.73;19c525,0.56"
which_of_the_following_hispanic_latino_or_spanish_racial_or_ethnic_groups_do_you_identify_with__i_don_t_know_i_m_not_sure,"Which of the following Hispanic, Latino, or Spanish racial or ethnic group(s) do you identify with? Please select all that apply. | I don?t know / I?m not sure",text,f645996ebb0ae4fd6733370800299533742f84c826326d436e57e0e5a286c94910af5668acdd5245281235d6e36e061754798f6e7ffaaea9a42785c739e37dc0,,,,,"[""""i_don_t_know_i_m_not_sure""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,latino,group131,"8a1762,0.6;a0ab32,0.72;19c525,0.58"
which_of_the_following_hispanic_latino_or_spanish_racial_or_ethnic_groups_do_you_identify_with__argentine,"Which of the following Hispanic, Latino, or Spanish racial or ethnic group(s) do you identify with? Please select all that apply. | Argentine",text,4acd9cb1503de3dfe497b10d8a5bb68e6a500ecce35dba17b27d6e9fb65da811e5c39452a866099e6fdae63551cf1992f483ca21ec70973fb97a653c4e5f0024,,,,,"[""""argentine""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"latino,argentine",group131,"8a1762,0.63;a0ab32,0.72;19c525,0.56"
which_of_the_following_hispanic_latino_or_spanish_racial_or_ethnic_groups_do_you_identify_with__honduran,"Which of the following Hispanic, Latino, or Spanish racial or ethnic group(s) do you identify with? Please select all that apply. | Honduran",text,1537352a3e426c1b3282d4a20d9a53cfde838e5d813b7583622c61f990fd9470d78d87152b99f905af246ed56c7d2f97587821be8dc98b12cd42fb16f4e560ff,,,,,"[""""honduran""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,latino,group131,"8a1762,0.63;a0ab32,0.73;19c525,0.56"
which_of_the_following_hispanic_latino_or_spanish_racial_or_ethnic_groups_do_you_identify_with__i_prefer_not_to_answer,"Which of the following Hispanic, Latino, or Spanish racial or ethnic group(s) do you identify with? Please select all that apply. | I prefer not to answer",text,8df5919cbfe8242b31e55413a48c9ac4542c98b48073912b10a500f6b4abc3d4e664f9df91f1761d6c0318f3cf0872eac7819d2a4b892094dacc41c9bd3b0596,,,,,"[""""i_prefer_not_to_answer""""]",,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,latino,group131,"8a1762,0.58;a0ab32,0.7;19c525,0.59"
