variable_name,description,datatype,Digest (variable_name|source_file|source_directory),survey_name,survey_version,label,required,value_constraints,Channel,seeAlso,question_id,units,unique,CDE,form_name,Concept,Comment,section_header,ui,field_note,pattern,min,max,branching_logic,Custom Alignment,Matrix Group Name,CDE Reference,Value Set,Dependent Fields,source_file,source_directory,categories,related_group,matches
medication__relenza__missed_dose,,string,9f802d611970d20b7234bbdad16ede9e40e5a233825225caae43935bc001cca6d517852b0d6bc9081f86deffb25ac41fb28d0acfe63d083b4aa50fc253201ad4,,,Did you ever miss any doses or decide not to take Relenza (zanamivir)?__Response,,"[nan, 'I did not take any doses of this medication', 'I did not miss any doses of medication', 'I missed at least one dose of this medication', 'I don‚Äôt know / I can‚Äôt remember']",,,0.0,,,,,,,,,,,,,,,,,,,data_dictionary.xlsx [LSFS - Flu].csv,RADx-DHT,"relenza,dose",group63,"434b9e,0.52"
event_trt,clinical_event_1 - treatment received,text,05b2a1e77a9381e9c9d908561fe5564807d92673f5f112097dd9caa6676e03e6ab6893eae154506dacd1abad7bb7a155f5747189e02dda450fb53c2fcc9242f1,,,What treatment did they receive?,,,,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,treatment,group64,"fde2f3,0.5"
event_trt_v5,clinical_event_5 - treatment received,text,51c2ab7786266d1550269231c04343600b4cbecaaf66875513a2492b2ce115ec91d381021b37f535030e4aeda703fc1e2873ee18a7aa4fb708fad9384f072d81,,,What treatment did they receive?,,,,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,treatment,group64,"fde2f3,0.51"
treatment_ongoing,,,86dfc7e008b96fe2e2c44fe39025f1bbdbe70ad2a9539bb1140e8cb2609e5dbf278800241cc107d6fc49907fd4e949db8927da36a4bd73378803e617f2fde2f3,,,Is the treatment ongoing?,,"1, Yes | 0, No  | 97, N/A (no support) | 98, Don't know| 99, Prefer not to answer",,,,,,,tier2_ped,,,Did the patient receive the following for treatment of COVID in the hospital?,radio,,,,,,,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,treatment,group64,"9242f1,0.5;072d81,0.51;88aec3,0.52;dec5b9,0.52"
event_trt_v4,clinical_event_4 - treatment received,text,5e489111bd6bb0a31ad8fdf5792c50afe36ac6268ac8950c441f06b93305a4a7d95e318e8eed2baabeaeeadf9ddb6a98ca227b6aaf7ae79101d77cb7fb88aec3,,,What treatment did they receive?,,,,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,"treatment,clinical_event_4",group64,"fde2f3,0.52"
event_trt_v2_082487_v2,clinical_event_3 - treatment received,text,63c0a65d4a595204f8d9cb5f4e8217bc69f76d16d5782fb81cc92d3e1eeb1340b4cb47fc8283398842605c9ce69acbf9823abf6018e00c6345626b7813dec5b9,,,What treatment did they receive?,,,,,,,,,,,,,,,,,,,,,,,,Demographics_and_Clinical.csv,RADx-DHT,treatment,group64,"fde2f3,0.52"
wwtp_name,,,de2438fc0fa1b1cf24ec24972be4bb791df0555769c2f29bdc06d23e752cb84af071d6148c4f67edf8a2c1798fdcf4634d06713aa08830308b4341a672d60322,,,"The name of the Wastewater Treatment Plant (WWTP) to which this wastewater flows. If this wastewater does not flow to a WWTP,  specify an identifiable name for the septic or other treatment system to which this wastewater flows. An arbitrary name may be used if you do not wish to disclose the real name.",,,,,,,,,,,,WWTP,text,"[string, length less than or equal to 40 characters]",,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Wastewater_Data_Element_Template__V006 - Data dictionary.csv,RADx-rad,"wastewater,arbitrary,wastewater treatment plant,wwtp,treatment system",group65,"e6d7df,1.0;a43fe7,0.63;40cba1,0.52;654c7e,0.64;6ec400,0.52;5c8177,0.57;b9839a,0.62"
other_jurisdiction,"Some geographic locations are not contained within a county or counties (e.g., independent cities). Use this field to specify names of jurisdictions that are not within a county that are served by this sampling site (i.e., served by this wastewater treatment plant or, if 'sample_location' is ""upstream"", then by this upstream location); list counties served in 'county_names'",list (comma-separated strings),6787975dbaf4479bb8a26572d0b35c65dd8ece215f493c49270092f6b857dd2e89b8a68dd1ad4cb8d79446df8695fbdb02969d62d659ebd3ca431c8dd1e2259d,,,,required,,,,,[none],,,,,,,,,,,,,,,,"[string];
[empty]",Either 'county_names' or 'other_jurisdiction' must have a non-empty value,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"other_jurisdiction,county,geographic location,sample_location,list county,county_name",group65,"9654e8,0.71"
industrial_input,Approximate average percentage of wastewater from industrial sources that is received by the wastewater treatment plant specified in 'wwtp_name',float,4bad55f49cecdc223fa60b82ba331234fa4e77303ffd7744871cee0c9aabe34d3c2dfc787be3c49931e2b9a9cc39d5d084629e79ae27f0de001e65da9a95e15a,,,,not required,,,,,percent,,,,,,,,,,,,,,,,"[0-100];
[empty]",None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"industrial source,wastewater,wastewater treatment plant,wwtp_name,industrial_input,approximate average percentage",group65,"f63a6d,0.59;10aea4,0.57;da7d69,1.0;f25870,0.56;24dd34,0.57"
county_names,,,4742862f452d4afbd47a8947bb6ebc23e73a73a5ea4f02f5b9fd04d63e340fc02b177045c62884bdaf7eaf3bcee923a9ea2fd24a8a970499c15e08c0189654e8,,,"A pipe ""|"" separated list of names of all counties served by this sampling site (i.e., served by this wastewater treatment plant or, if 'sample_location' is ""upstream"", then by this upstream location)",,,,,,,,,,,,Collection Site,list,Use the county names from the US Census: https://www2.census.gov/programs-surveys/popest/geographies/2018/all-geocodes-v2018.xlsx,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Wastewater_Data_Element_Template__V006 - Data dictionary.csv,RADx-rad,"upstream location,sample site,wastewater treatment plant,sample_location,pipe",group65,"e2259d,0.71;e6d7df,0.59;a43fe7,0.53;6ec400,0.81;5c8177,0.67;b9839a,0.56;e2c6b3,0.85"
sample_location_specify,,,1c18f98f3129951cfd8704ada114d0553f4e663f3fa03fbb0452798ea750e74a842964ad48642f5d77501200a86c923cc44822baa786d01fd3de2bb34d6066c0,,,"If 'sample_location' is ""upstream"", specify the collection location in the wastewater system; an arbitrary name may be used if you do not wish to disclose the real name.",,,,,,,,,,,,Collection Site,text,"[string, length less than or equal to 40 characters];
[empty], If sample_location is ""upstream"", then this must have a non-empty value",,,,[sample_location] = 'upstream',,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Wastewater_Data_Element_Template__V006 - Data dictionary.csv,RADx-rad,"wastewater system,arbitrary,real,sample_location,collection location",group65,"e6d7df,0.64;654c7e,1.0"
wwtp_name,"The name of the Wastewater Treatment Plant (WWTP) to which this wastewater flows. If this wastewater does not flow to a WWTP,  specify an identifiable name for the septic or other treatment system to which this wastewater flows. An arbitrary name may be used if you do not wish to disclose the real name.",string,b31ad9a565e5fc2102ae6e9a0bcd6a0587ce4bdbfa1052f2cf24add325185c3b6da6f6f27619f25d5aa77176c36b6557903812691816ab124b3e633ef9e6d7df,,,,required,,,,,[none],,,,,,,,,,,,,,,,"[string, length less than or equal to 40 characters]",None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"wastewater,arbitrary,wastewater treatment plant,wwtp,treatment system",group65,"d60322,1.0;9654e8,0.59;6066c0,0.64;10aea4,0.52;f25870,0.62;24dd34,0.63"
stormwater_input,"Does the wastewater treatment plant specified in 'wwtp_name' treat water from a combined sewer system (i.e., a sewer system that collects both sewage and stormwater)?",category,cf63789505ab606318f1e171dc843db680d3e48210dceff0772a10aa009f3c6efe86145b1fe4a5589cb11adcacfe4f01a8a7f10c835e35aab22ca85bf3a43fe7,,,,not required,,,,,[none],,,,,,,,,,,,,,,,,None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"stormwater,sewer system,water,wastewater treatment plant,sewage",group65,"d60322,0.63;9654e8,0.53;10aea4,0.56;da7d69,0.57;f25870,0.66;24dd34,1.0"
epaid,,,7b4a970b79d78d46f1ae296b2c52f0975299e783b36ca4919287c247269145e3df39e6ff308e3a46d5e8de01c59f1d186ffcea2cc88fddf53c26a61074f63a6d,,,NPDES permit number for the wastewater treatment plant specified in 'wwtp_name',,,,,,,,,,,,WWTP,text,NPDES permit number (<2-letter abbreviation><#######>),,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Wastewater_Data_Element_Template__V006 - Data dictionary.csv,RADx-rad,"wastewater treatment plant,wwtp_name,npde permit number",group65,"95e15a,0.59;40cba1,0.56;0c5faf,1.0"
influent_equilibrated,,,5eed97d0d6137f372aecac53c640276bd04532abe18a7f67f2240b90ebe7fcc4db95c30e182d4bfde42a962f1f092639803298414930cd48a344ec20e210aea4,,,Is influent to the wastewater treatment plant specified in 'wwtp_name' ever stored prior to treatment to equilibrate or modulate the influent flow rate?,,Yes | No,,,,,,,,,,WWTP,category,,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Wastewater_Data_Element_Template__V006 - Data dictionary.csv,RADx-rad,"influent flow rate,wastewater treatment plant,influent,treatment",group65,"95e15a,0.57;e6d7df,0.52;a43fe7,0.56;40cba1,1.0;0c5faf,0.56;5c8177,0.5"
industrial_input,,,b1a140936529df2dd145533ef2e7b265069892fea5c8243d58c6bbdf227e1b6ea56111c12eac28154c99c10c2da079f5862e3e19d39a0dd583256fd79fda7d69,,,Approximate average percentage of wastewater from industrial sources that is received by the wastewater treatment plant specified in 'wwtp_name',,,,,,percent,,,,,,WWTP,float,,,0,100,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Wastewater_Data_Element_Template__V006 - Data dictionary.csv,RADx-rad,"industrial source,wastewater,wastewater treatment plant,wwtp_name,industrial_input,approximate average percentage",group65,"95e15a,1.0;a43fe7,0.57;40cba1,0.57;0c5faf,0.59;6ec400,0.52;5c8177,0.6;b9839a,0.56"
influent_equilibrated,Is influent to the wastewater treatment plant specified in 'wwtp_name' ever stored prior to treatment to equilibrate or modulate the influent flow rate?,category,1a2c520e922ffe1980b598d6fe6faacecbbc217f9967048b9b10341c5c19a6298f8b23b9579e79f625f9ca2f4aa28867cf537c05f34bd2e0dfa77e044a40cba1,,,,not required,,,,,[none],,,,,,,,,,,,,,,,,None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"influent flow rate,wastewater treatment plant,influent,treatment",group65,"d60322,0.52;f63a6d,0.56;10aea4,1.0;da7d69,0.57;24dd34,0.56"
sample_location_specify,"If 'sample_location' is ""upstream"", specify the collection location in the wastewater system; an arbitrary name may be used if you do not wish to disclose the real name.",string,26478b79ebd4e27e5addb8ca73e75751e3c8c6cd8e86e0144dacbe14fe3bb7c16456f22a6c64db142d4b5ebd49e48b43e21236fab0e001944a8fb90b6c654c7e,,,,required,,,,,[none],,,,,,,,,,,,,,,,"[string, length less than or equal to 40 characters];
[empty]","If sample_location is ""upstream"", then this must have a non-empty value",NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"wastewater system,arbitrary,real,sample_location,collection location",group65,"d60322,0.64;6066c0,1.0"
epaid,NPDES permit number for the wastewater treatment plant specified in 'wwtp_name',npdes permit number (<2-letter abbreviation><#######>),52824c5d27953cf974b576caea199e42e35bd0a94fabf503f9e2465a4150a98b2bcf35b25bc57730757c6901a97ec8ca43311b60fa3b62a5c0dae9467c0c5faf,,,,not required,,,,,[none],,,,,,,,,,,,,,,,[NPDES permit number],None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"wastewater treatment plant,wwtp_name,npde permit number",group65,"f63a6d,1.0;10aea4,0.56;da7d69,0.59"
sample_location,,,f2ad4e3b9f43cf402dc079cdbb186fe9b8d3993d53262b3bd3e210af8436aa46da2154d7c510ca98331a1e475e98adf83c28efbb93dd57c2b2af94c527f25870,,,"Sample collection location in the wastewater system, whether at a wastewater treatment plant (or other community level treatment infrastructure such as community-scale septic) or upstream in the wastewater system",,"wwtp, A sampling location at a wastewater treatment plant or other community-scale treatment infrastructure specified in 'wwtp_name' | upstream, A sampling location other than ""wwtp""",,,,,,,,,,Collection Site,category,"If 'sample_location' is ""upstream"", specify in 'sample_location_specify'",,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Wastewater_Data_Element_Template__V006 - Data dictionary.csv,RADx-rad,"wastewater system,community level treatment infrastructure,sample collection location,wastewater treatment plant,scale septic",group65,"95e15a,0.56;e6d7df,0.62;a43fe7,0.66;6ec400,0.59;5c8177,0.52;b9839a,1.0"
population_served,"Estimated number of persons served by this sampling site (i.e., served by this wastewater treatment plant or, if 'sample_location' is ""upstream"", then by this upstream location)",integer,52f280f74f0493252c9b7c2a00b36f2078579290edd90e51a4cfe68365f4433ed09b7b8f4393b20bc1fca5c92a86211e79003ade887ccd43d964bee85a6ec400,,,,required,,,,,[none],,,,,,,,,,,,,,,,[greater than or equal to 0],None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"upstream location,estimate number,sample site,wastewater treatment plant,sample_location",group65,"d60322,0.52;9654e8,0.81;da7d69,0.52;f25870,0.59"
stormwater_input,,,f7a54e7951b380593cb7c52333ca8556eb35f58c9f09e6321df6c9ccb5663419514b3b3aef849d99d09d92a93ccafaaecdc5feaa01b0a570511341db2824dd34,,,"Does the wastewater treatment plant specified in 'wwtp_name' treat water from a combined sewer system (i.e., a sewer system that collects both sewage and stormwater)?",,Yes | No,,,,,,,,,,WWTP,category,,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Wastewater_Data_Element_Template__V006 - Data dictionary.csv,RADx-rad,"stormwater,sewer system,water,wastewater treatment plant,sewage",group65,"95e15a,0.57;e6d7df,0.63;a43fe7,1.0;40cba1,0.56;5c8177,0.54;b9839a,0.66"
sewage_travel_time,"What is the approximate sewage travel time, on average, from sewage source to this sampling site (i.e., this wastewater treatment plant or, if 'sample_location' is ""upstream"", then this upstream location)? This should be specified as a duration in hours, not a time of day.",float,f251c54470f34fb7b5706c0edbd46dc8dd9a8ad1f659d1b9650db2ffbb354b9c81393f27921f72266fa6e473b2c14ab70364be4d34762884b60b2aad195c8177,,,,not required,,,,,hours,,,,,,,,,,,,,,,,"[greater than or equal to 0];
[empty]",None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"sewage source,upstream location,sample site,approximate sewage travel time,wastewater treatment plant",group65,"d60322,0.57;9654e8,0.67;10aea4,0.5;da7d69,0.6;f25870,0.52;24dd34,0.54"
sample_location,"Sample collection location in the wastewater system, whether at a wastewater treatment plant (or other community level treatment infrastructure such as community-scale septic) or upstream in the wastewater system",category,b089d8f745ef9a5dcdba2b00738921dea8a04897abe85cf60b2171c83262cae94ea38ccca3d7138b9f3b3eb8aa5cfdf70f36d097712167ccbd30fde7e0b9839a,,,,required,,,,,[none],,,,,,,,,,,,,,,,"wwtp;
upstream","If 'sample_location' is ""upstream"", specify in 'sample_location_specify'",NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"wastewater system,community level treatment infrastructure,sample collection location,wastewater treatment plant,scale septic",group65,"d60322,0.62;9654e8,0.56;da7d69,0.56;f25870,1.0;24dd34,0.66"
county_names,"Names of all counties served by this sampling site (i.e., served by this wastewater treatment plant or, if 'sample_location' is ""upstream"", then by this upstream location); if there are cities/jurisdictions served that are not within a county (e.g., independent cities), list those in 'other_jurisdiction'",list (comma-separated strings),d12ae0964aab982131301a57bb8c5db51dfc8e02eaa84250107f1d70b5403447b9639579c41c76a2ad1d4f0bbcc99a6db2469c6497a7d8c81b5d4a52c4e2c6b3,,,,required,,,,,[none],,,,,,,,,,,,,,,,"[string];
[empty]",Either 'county_names' or 'other_jurisdiction' must have a non-empty value,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"other_jurisdiction,jurisdiction,sample site,county,sample_location",group65,"9654e8,0.85"
self_reported_weight_lbs,PX021502|https://www.phenxtoolkit.org/protocols/view/21502?origin=search||2007-2008 National Health and Nutrition Examination Survey (NHANES) Anthropometry Procedures Manual,,5085eeec077144dbb7815ebd9b1ee3e1a920ba922f98f57482602abddc3f7dea090f9170a8cbad1fd40b6f94cfa6bb08ec24b9591890ed9873213319fbc121bc,,,"How much do you weigh without clothes or shoes? 

If you are currently pregnant, how much did you weigh before your pregnancy?",,,,,,,,,health_status,,,Weight,text,,number,0,1400,"[self_reported_weight_units_2] = ""2""",,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"protocol,anthropometry procedure manual,shoe,nhane,nutrition examination survey,pregnancy,national health,clothe",group66,"728b45,0.63;7fa69c,0.73"
how_much_do_you_weigh_without_clothes_or_shoes_lbs,How much do you weigh without clothes or shoes (lbs)?,text,dc91e49d682e9aec668aad505874948164a5b6db86a7b0a070019ce9203354a0da7256c8b71dd71879c8c7c28ed8f6046ab9b11edea36c4af9da5463f0728b45,,,,, ,,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"shoe,clothe,lbs,how_much_do_you_weigh_without_clothes_or_shoes_lbs",group66,"c121bc,0.63;35fe41,0.77;026b34,0.63"
self_reported_weight_kgs;self_reported_weight_lbs,,,5ef478c56382641527e1e4852cabfeb9eb76c6aa3dc9efb48f04e33b57613ea156d89c69d86794e86b7388b1fab85091eff87cbe27326fd7a2c64aa3b835fe41,,,"""How much do you weigh without clothes or shoes? If you are currently pregnant, how much did you weigh before your pregnancy?;How much do you weigh without clothes or shoes? If you are currently pregnant, how much did you weigh before your pregnancy?""",,,,,,,,,,Health Status,,,,,,,,,,,,,,RADx-UP-global-code-book.csv,RADx-UP,"pregnancy,clothe,shoe",group66,"728b45,0.77;7fa69c,0.81"
self_reported_weight_kgs,PX021502|https://www.phenxtoolkit.org/protocols/view/21502?origin=search||2007-2008 National Health and Nutrition Examination Survey (NHANES) Anthropometry Procedures Manual,,2f86e07e2137bb74a50323eb0aa6c063f477491991ac723b2e200351cb18554b8ee841a475131cb4bc139d0ba6df5504cbfcc6c231ecb7e175cc7bed8f026b34,,,"How much do you weigh without clothes or shoes? 

If you are currently pregnant, how much did you weigh before your pregnancy?",,,,,,,,,health_status,,,Weight,text,,number,0,635,"[self_reported_weight_units_2] = ""1""",,,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,"protocol,anthropometry procedure manual,shoe,nhane,nutrition examination survey,pregnancy,national health,clothe",group66,"728b45,0.63;7fa69c,0.73"
how_much_did_you_weigh_without_clothes_or_shoes_before_your_pregnancy_lbs,<em>How much did you weigh without clothes or shoes before your pregnancy (lbs)?</em>,text,f55bd326a25411144bc05f13adb71d374b4e79b6d4c8778e94b18249012ca5a029f1c959b378f0ba340a9c9d05fc5fdb54728c742fce2381614f173b377fa69c,,,,, ,,,,,,,,,,,,,,,,,,,,,,survey__baseline_survey_origcopy.csv,RADx-DHT,"pregnancy,clothe,shoe",group66,"c121bc,0.73;35fe41,0.81;026b34,0.73"
quality_flag,,,74d8726acc61a2e3d3acc3ec2f549094cfe02b65f869ac66b90b3cf5cd00e3b1226810022185296c376c768d33ea59dc51b0a0d84472a54b3a48fb833e4a100e,,,Does this observation have quality control issues? ,,Yes | No,,,,,,,,,,SARSCoV2 Quantification Method,category,,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Wastewater_Data_Element_Template__V006 - Data dictionary.csv,RADx-rad,"quality control issue,observation",group67,"3680a1,1.0"
quality_flag,Does this observation have quality control issues? ,category,bc99c92aa5cc273124cad2544e504b60873360f317198c68d826f2ffd034e6530157c51ec157dffebcba7363c76e8409fb43f6e71dffbed27b0d8075d73680a1,,,,not required,,,,,,,,,,,,,,,,,,,,,,None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"quality control issue,observation",group67,"4a100e,1.0"
conductivity,,,e884964fc73c0c35df218e53f09c1d7dea7602df75bce4ab11d0b80166d8a3d2f837cd33fb859f7aac46766deb13375aa2ec746a6d097a62aaded94a1452e196,,,"Specific conductivity of wastewater sample (if sludge, conductivity of influent at time of collection)",,,,,,microsiemens/cm,,,,,,Sample,float,,,0,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Wastewater_Data_Element_Template__V006 - Data dictionary.csv,RADx-rad,"influent,conductivity,wastewater sample,specific conductivity,sludge",group68,"fef5fa,0.54;96793e,1.0"
ph,"pH of wastewater sample (if sludge, pH of influent at time of collection)",float,f33c690ddd1d6775a59d923a39a04426a70a3e239d68ef35273930f49b2c57fc4a55e7af41cd5d3cc0e07172099827cb71a12f5db29c936b8f9774e4b3fef5fa,,,,not required,,,,,ph units,,,,,,,,,,,,,,,,"[float];
[empty]",None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"influent,ph,wastewater sample,collection,sludge",group68,"52e196,0.54;d02266,1.0;ed7975,0.53;7670d1,0.53"
ph,,,cd7e4364460ae79a8c7ab686da1b567a187fed6d598acfa278b0cc0ff0aba6f7cd3cca04e3f6aaa43ca31b3a57745e5917649b5b28bdf212599c467b20d02266,,,"pH of wastewater sample (if sludge, pH of influent at time of collection)",,,,,,,,,,,,Sample,float,,,,,,,,NWSS_DCIPHER_Data_Dictionary_v2.0.0_20210319,,,RADx-rad_Wastewater_Data_Element_Template__V006 - Data dictionary.csv,RADx-rad,"influent,ph,wastewater sample,collection,sludge",group68,"fef5fa,1.0;96793e,0.54;ed7975,0.53;7670d1,0.53"
conductivity,"Specific conductivity of wastewater sample (if sludge, conductivity of influent at time of collection)",float,8aa42463e52be791b95b3e4a2b371e53564fe9604d03e2fd6df187404732f8e9fea960f245515f6475998e953eb735590b87b881d6e7009b704ead877796793e,,,,not required,,,,,microsiemens/cm,,,,,,,,,,,,,,,,"[greater than or equal to 0];
[empty]",None,NWSS-Data-Dictionary_v2_0_3_20210621.xlsx [Metadata].csv,Unknown Source,"influent,conductivity,wastewater sample,specific conductivity,sludge",group68,"52e196,1.0;d02266,0.54"
lab_ph,,,29211fe1cc90a2721eb483991d8df3e06a0798208fe9d0f7a5faf0f923312f45e7066d2305585a3530da487719c43086cc0f85f2358c57ee8ab11305aced7975,,,pH,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,,,"If lab tests were performed, which?",radio,,,,,[lab_tests_performed]='1',,lab_tests_detail,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,ph,group68,"fef5fa,0.53;d02266,0.53"
abnormal_ph,,,3e6b159489c1e882ee9ab5c1e10129a2cf8c9a388e47227bf65e1aaa6ef94e0f61fae9c1449b22a3854e8b602e61f845924770d5da54dd09210f9509d37670d1,,,pH,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,,,Any labs repeated during admission that were more abnormal than initial values?,radio,,,,,[lab_tests_performed]='1',,lab_tests_abnormal,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,ph,group68,"fef5fa,0.53;d02266,0.53"
acute_nausea,,,779662de4a9c25be79d9d6d801cb6d57f9513640ccc2269b2cc01eda24747b4ea30fd1dac97c23bb3adf3564ca9dfdc3ee00c68b5f559807458516cb6da629ea,,,Nausea/vomiting,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,,,"Symptoms/Physical Findings

Which of the following acute COVID/MIS-C symptoms were experienced at any time point during current illness? ",radio,,,,,,,acute_symp,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,vomit,group69,"3315cc,1.0"
nausea_vomiting,,,0a78cf399ddf925125a488cb8bf524550de204a2df3e46424c21016069c5cecafaaee29a04fa5160b3bad1b3fe1819e4638461bee8719e11a7abd0909e3315cc,,,Nausea/vomiting,,"1, Yes | 0, No",,,,,,,,,,Symptoms,radio,,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Element_Template_v003.csv,RADx-rad,"nausea,vomit",group69,"a629ea,1.0;f6abd9,1.0"
acute_nausea_pe,,,acb8aba4e7317b09ec12018498b98591348c1a14f2801828a2bf9cfc4ef66a5e420fb8bf7e9277473e7846ab10f519b965d53bd98868407965805b973df6abd9,,,Nausea/vomiting,,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_ped,,,Which of the following acute symptoms were confirmed by physical exam?,radio,,,,,[acute_nausea] ='1' OR  [acute_nausea] ='0',,acute_pe,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,vomit,group69,"3315cc,1.0"
acute_skinrash,,,0c94dc0c853a5249d70e99b0f77a4ea74866fb48c153318e9f902a81b17702fd43adc1636301f047dd3c82de155c7504869e43ca5c0176326e720abb3ce1dcad,,,Skin rash,,"1, Yes | 0, No | 98, Don't know | 99, Prefer not to answer",,,,,,,tier2_ped,,,"Symptoms/Physical Findings

Which of the following acute COVID/MIS-C symptoms were experienced at any time point during current illness? ",radio,,,,,,,acute_symp,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,skin rash,group70,"de60d9,1.0;cd69e0,1.0"
skin_rash,,,26d85bb87b93c049eecab8e012176fc3be99aa6a144ac982d9c265095db0621e2bf6d31b7ce346e2eb8b1f1707a50439a43a3a8e85b04d6e03fffb6affde60d9,,,Skin rash,,"1, Yes | 0, No",,,,,,,,,,Symptoms,radio,,,,,,,,RADx-rad Minimum CDE,,,RADx-rad_Data_Element_Template_v003.csv,RADx-rad,skin rash,group70,"e1dcad,1.0;252150,1.0;cd69e0,1.0;a8721a,1.0"
acute_skinrash_pe,,,9d6a74283c1ab02ed4fabfc45b3dfc9b499c2dea292fbb0193e169dd3fc67d794abdea087e62a099433702ad957c5793b54caee7043c35b961448ea168252150,,,Skin rash,,"1, Yes | 0, No| 99, Prefer not to answer",,,,,,,tier2_ped,,,Which of the following acute symptoms were confirmed by physical exam?,radio,,,,,[acute_skinrash] ='1' OR  [acute_skinrash] ='0',,acute_pe,,,,RADxUP_DataDIctionary_2022-04-01_1.5t1t2.csv,RADx-UP,skin rash,group70,"de60d9,1.0;cd69e0,1.0"
dht_skin_rash,,,41f639b17e08e1a86900f79aec67d6bda081cc19e297c7adceca4568cd1d45aa0352bc7140e8617037c8c8c8d0ffec14c131672784782e9426c90de193cd69e0,,,Skin rash,,"0,No;1,Yes;98, Don’t know;99, Prefer not to answer",,,,,,,,Symptoms,,,,,,,,,,,,,,RADx-DHT-global-code-book.csv,RADx-DHT,skin rash,group70,"e1dcad,1.0;de60d9,1.0;252150,1.0;a8721a,1.0"
covid_skinrash,,,330c17c97180db188831a18686fef6d9989383feed2c23034f54cc0a3eecf8df0bd7a197cc4d88f4b91516d11883c2c8c2bd0efb76883abe4e7eeb2975a8721a,,,Skin Rash,,"1, Yes | 0, No | 98, Don't know",,,,,,,,Symptoms,,,,,,,,,,,,,,RADx-UP-global-code-book.csv,RADx-UP,skin rash,group70,"de60d9,1.0;cd69e0,1.0"
